,id,type,release_year,runtime,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,genres,Genre_NR,Genre
4760,tm177258,MOVIE,2011,102,"7,6",29578.0,"5,908",7,"comedy, action, crime, thriller",genres.1,comedy
4761,tm183037,MOVIE,2011,139,"7,1",52338.0,"7,283",7,"action, thriller, crime, european",genres.1,action
4762,ts39112,SHOW,2011,15,6,16.0,"3,382",8,"action, animation, family, comedy",genres.1,action
4763,tm172353,MOVIE,2011,118,"5,6",2884.0,"5,686","5,2","thriller, action, comedy, crime",genres.1,thriller
4764,tm182026,MOVIE,2011,109,"3,9",407.0,"1,48","6,8","scifi, fantasy, action, family",genres.1,scifi
4765,ts20108,SHOW,2014,24,"5,6",5245.0,"121,52","8,2","scifi, action, comedy, family",genres.1,scifi
4766,tm175843,MOVIE,2013,97,"6,3",75139.0,"25,799","6,3","thriller, horror, scifi, documentation",genres.1,thriller
4767,tm161282,MOVIE,2014,92,"6,6",88708.0,"84,347","6,5","comedy, animation, family, scifi",genres.1,comedy
4768,ts22383,SHOW,2013,10,"5,5",1802.0,"18,955","6,2","comedy, animation, family, european",genres.1,comedy
4769,tm154797,MOVIE,2014,85,"5,7",28295.0,"15,247","5,7","comedy, crime, family, animation",genres.1,comedy
4770,tm166628,MOVIE,2013,105,"5,3",41571.0,"36,043","5,8","fantasy, animation, comedy, family",genres.1,fantasy
4771,tm174289,MOVIE,2013,91,"5,8",23917.0,"16,617","5,9","comedy, family, scifi, animation",genres.1,comedy
4772,ts58010,SHOW,2014,18,"4,3",300.0,"6,244","5,5","comedy, family, music, animation",genres.1,comedy
4773,tm158671,MOVIE,2014,68,4,533.0,"10,552","5,9","fantasy, animation, comedy, family",genres.1,fantasy
4774,ts41906,SHOW,2016,10,"8,4",6649.0,"33,948","8,5","scifi, comedy, animation, fantasy",genres.1,scifi
4775,tm239683,MOVIE,2016,91,"7,3",6496.0,"8,626","7,1","documentation, crime, history, sport",genres.1,documentation
4776,ts35987,SHOW,2015,21,6,1048.0,"20,971","7,7","scifi, animation, action, comedy",genres.1,scifi
4777,ts53155,SHOW,2016,43,"7,2",4985.0,"5,479","6,7","comedy, horror, scifi, european",genres.1,comedy
4778,ts76079,SHOW,2016,7,"7,1",579.0,"68,219","8,3","comedy, animation, family, european",genres.1,comedy
4779,ts86021,SHOW,2015,3,"8,4",346.0,"8,324",8,"animation, comedy, family, european",genres.1,animation
4780,ts54110,SHOW,2015,11,"8,7",891.0,"5,367","7,6","animation, family, comedy, european",genres.1,animation
4781,tm213681,MOVIE,2015,124,7,6501.0,"9,714","6,9","crime, thriller, action, comedy",genres.1,crime
4782,tm244134,MOVIE,2016,83,"6,5",5460.0,"10,796","6,1","romance, comedy, documentation, european",genres.1,romance
4783,tm233616,MOVIE,2015,22,"6,1",843.0,"13,662","6,5","animation, comedy, scifi, action",genres.1,animation
4784,ts75829,SHOW,2016,17,"5,5",170.0,"1,4","7,3","animation, action, fantasy, scifi",genres.1,animation
4785,ts36630,SHOW,2015,23,"6,8",458.0,"18,042","7,1","action, comedy, family, animation",genres.1,action
4786,ts38805,SHOW,2016,15,"7,6",522.0,"6,351","6,6","animation, family, fantasy, comedy",genres.1,animation
4787,ts43230,SHOW,2015,22,"8,1",645.0,"11,108","8,4","action, animation, family, scifi",genres.1,action
4788,tm234136,MOVIE,2015,97,"3,6",1093.0,"3,915","4,3","thriller, action, scifi, european",genres.1,thriller
4789,tm233157,MOVIE,2016,103,"5,4",2100.0,"16,09","5,8","animation, family, fantasy, comedy",genres.1,animation
4790,ts82327,SHOW,2015,5,"6,8",95.0,"1,92",8,"scifi, comedy, family, animation",genres.1,scifi
4791,ts56221,SHOW,2016,11,"6,5",77.0,"6,616",10,"animation, comedy, family, fantasy",genres.1,animation
4792,tm283938,MOVIE,2016,116,"6,1",1700.0,"3,992","6,8","romance, comedy, action, european",genres.1,romance
4793,ts81898,SHOW,2016,11,"7,5",122.0,"1,284",8,"family, fantasy, animation, comedy",genres.1,family
4794,ts38813,SHOW,2016,13,"5,1",47.0,"3,816","7,3","action, animation, comedy, family",genres.1,action
4795,ts56480,SHOW,2018,58,"3,9",13677.0,"19,82","6,4","war, fantasy, romance, action",genres.1,war
4796,ts75164,SHOW,2017,23,"5,7",110.0,"4,772","7,6","comedy, family, music, animation",genres.1,comedy
4797,ts82228,SHOW,2018,23,"7,5",2206.0,"25,894","8,4","action, fantasy, animation, comedy",genres.1,action
4798,tm211554,MOVIE,2017,105,"5,3",21540.0,"9,565","5,2","scifi, thriller, horror, action",genres.1,scifi
4799,ts58025,SHOW,2017,24,"6,4",642.0,"18,893","8,1","animation, comedy, family, fantasy",genres.1,animation
4800,ts75772,SHOW,2017,46,"7,6",5388.0,"6,26","7,4","reality, comedy, documentation, european",genres.1,reality
4801,ts82281,SHOW,2018,21,6,25.0,"7,586",,"scifi, action, comedy, animation",genres.1,scifi
4802,tm359978,MOVIE,2017,109,"7,4",29804.0,"17,152",8,"thriller, horror, crime, scifi",genres.1,thriller
4803,tm414709,MOVIE,2018,105,"4,3",15038.0,"30,834","4,7","thriller, european, crime, romance",genres.1,thriller
4804,tm324155,MOVIE,2017,87,"5,7",18618.0,"26,587","6,1","crime, thriller, action, european",genres.1,crime
4805,ts86945,SHOW,2018,20,"6,1",163.0,"7,629","5,5","fantasy, animation, comedy, family",genres.1,fantasy
4806,ts82372,SHOW,2018,24,"6,7",879.0,"11,325","8,8","animation, comedy, family, action",genres.1,animation
4807,tm1883,MOVIE,2017,105,"5,8",3352.0,"30,595","6,3","comedy, animation, family, fantasy",genres.1,comedy
4808,ts76753,SHOW,2017,75,8,4535.0,"52,042","8,3","comedy, romance, fantasy, horror",genres.1,comedy
4809,tm300184,MOVIE,2017,90,6,22594.0,"15,608",6,"scifi, action, crime, thriller",genres.1,scifi
4810,tm425138,MOVIE,2018,90,5,4158.0,"44,214","6,5","animation, action, scifi, horror",genres.1,animation
4811,ts86164,SHOW,2018,24,"6,1",657.0,"12,8","6,3","scifi, animation, action, crime",genres.1,scifi
4812,ts53693,SHOW,2017,27,"7,2",2375.0,"51,672","7,7","scifi, fantasy, family, european",genres.1,scifi
4813,ts83540,SHOW,2018,27,"6,8",17779.0,"39,351","7,6","comedy, crime, animation, action",genres.1,comedy
4814,ts56933,SHOW,2018,25,"6,4",4308.0,"25,571","7,2","scifi, action, comedy, fantasy",genres.1,scifi
4815,ts74962,SHOW,2017,21,"7,1",439.0,"6,637","8,8","comedy, family, fantasy, animation",genres.1,comedy
4816,ts82705,SHOW,2018,16,"7,5",663.0,"10,833","8,3","animation, action, comedy, family",genres.1,animation
4817,ts82218,SHOW,2018,27,8,1952.0,"31,411","8,3","action, animation, comedy, romance",genres.1,action
4818,ts90596,SHOW,2018,13,"5,9",119.0,"6,073","6,7","animation, comedy, family, fantasy",genres.1,animation
4819,tm299761,MOVIE,2017,90,"6,8",18484.0,"23,361","7,1","comedy, family, fantasy, european",genres.1,comedy
4820,tm233485,MOVIE,2018,90,"5,6",3467.0,"13,039","6,5","fantasy, animation, comedy, family",genres.1,fantasy
4821,ts80466,SHOW,2018,59,"7,8",551.0,"3,588","7,5","war, documentation, history, european",genres.1,war
4822,ts78767,SHOW,2018,36,"7,3",2061.0,"2,038","7,7","scifi, sport, documentation, reality",genres.1,scifi
4823,tm429984,MOVIE,2018,72,"6,8",848.0,"10,698","7,1","fantasy, animation, family, european",genres.1,fantasy
4824,ts76159,SHOW,2017,12,"6,3",411.0,"30,071","7,2","animation, comedy, family, horror",genres.1,animation
4825,tm344336,MOVIE,2018,107,"6,2",3718.0,"16,116","6,8","thriller, crime, action, european",genres.1,thriller
4826,tm358746,MOVIE,2017,90,"5,2",376.0,"4,878","6,7","fantasy, scifi, family, comedy",genres.1,fantasy
4827,tm437159,MOVIE,2018,57,"6,9",1381.0,"3,395","6,9","documentation, crime, history, music",genres.1,documentation
4828,tm440255,MOVIE,2018,93,"5,9",4942.0,"9,746","6,3","crime, thriller, action, european",genres.1,crime
4829,tm324204,MOVIE,2017,80,"4,7",728.0,"8,631","5,5","comedy, fantasy, animation, family",genres.1,comedy
4830,ts76771,SHOW,2017,23,"6,2",307.0,"5,244","7,6","action, comedy, scifi, animation",genres.1,action
4831,ts79585,SHOW,2017,23,"7,5",94.0,"9,489","9,4","family, animation, action, comedy",genres.1,family
4832,tm322200,MOVIE,2018,108,"5,4",3574.0,"10,67","5,3","comedy, scifi, action, european",genres.1,comedy
4833,ts57281,SHOW,2017,23,"7,5",559.0,"6,454","8,5","animation, comedy, family, fantasy",genres.1,animation
4834,ts82160,SHOW,2018,24,"6,8",249.0,"4,753","8,5","action, family, animation, comedy",genres.1,action
4835,ts254656,SHOW,2020,24,"7,5",7423.0,"106,781",8,"action, family, scifi, animation",genres.1,action
4836,tm824398,MOVIE,2019,94,7,207877.0,"54,034",7,"horror, scifi, thriller, european",genres.1,horror
4837,tm441231,MOVIE,2019,97,6,120532.0,"33,858","6,2","comedy, action, crime, romance",genres.1,comedy
4838,tm433462,MOVIE,2020,91,"5,2",10056.0,"12,153","5,6","horror, thriller, music, comedy",genres.1,horror
4839,tm878333,MOVIE,2020,99,"6,4",1817.0,"88,067","7,1","action, family, fantasy, animation",genres.1,action
4840,ts220751,SHOW,2019,22,"6,7",272.0,"14,65","7,3","scifi, animation, comedy, family",genres.1,scifi
4841,tm411750,MOVIE,2019,97,"3,7",9200.0,"27,95","4,9","scifi, horror, thriller, action",genres.1,scifi
4842,ts100116,SHOW,2019,25,"7,1",2876.0,"11,497","7,5","reality, documentation, comedy, history",genres.1,reality
4843,tm358770,MOVIE,2019,95,"5,3",22298.0,"16,364",6,"fantasy, thriller, scifi, european",genres.1,fantasy
4844,tm375883,MOVIE,2019,97,"8,1",141480.0,"31,229","8,3","comedy, family, animation, european",genres.1,comedy
4845,tm812916,MOVIE,2020,105,"6,9",9422.0,"120,881","7,5","action, crime, thriller, european",genres.1,action
4846,tm893480,MOVIE,2020,111,6,83973.0,"24,787","6,6","action, crime, scifi, thriller",genres.1,action
4847,tm847998,MOVIE,2020,103,"5,2",47588.0,"13,584",6,"thriller, horror, fantasy, comedy",genres.1,thriller
4848,tm902330,MOVIE,2020,94,"5,5",9701.0,"49,579",6,"horror, thriller, fantasy, war",genres.1,horror
4849,ts108392,SHOW,2020,47,"5,9",7376.0,"7,854","7,1","fantasy, action, family, scifi",genres.1,fantasy
4850,ts218888,SHOW,2020,23,"7,2",2478.0,"21,827","8,5","scifi, animation, action, fantasy",genres.1,scifi
4851,tm451078,MOVIE,2019,98,"5,7",5384.0,"145,611","6,7","animation, action, fantasy, family",genres.1,animation
4852,tm827304,MOVIE,2019,25,"5,6",290.0,"23,538","7,2","animation, action, comedy, family",genres.1,animation
4853,ts217891,SHOW,2019,25,"4,5",1808.0,"56,878","7,3","scifi, action, animation, fantasy",genres.1,scifi
4854,ts189629,SHOW,2019,62,"7,6",569.0,"2,934","6,6","thriller, documentation, crime, history",genres.1,thriller
4855,ts216744,SHOW,2019,12,"7,5",23.0,,,"animation, action, comedy, scifi",genres.1,animation
4856,ts88744,SHOW,2019,8,"7,6",1741.0,"1,664","7,4","documentation, sport, comedy, european",genres.1,documentation
4857,tm461159,MOVIE,2019,87,"5,8",3187.0,"11,564","6,7","comedy, family, music, animation",genres.1,comedy
4858,ts83810,SHOW,2019,24,"6,7",1172.0,"4,6","6,7","scifi, action, animation, fantasy",genres.1,scifi
4859,ts251378,SHOW,2020,37,"7,4",769.0,"4,693","7,4","comedy, family, documentation, animation",genres.1,comedy
4860,ts218890,SHOW,2020,24,6,569.0,"8,863","7,7","action, scifi, animation, fantasy",genres.1,action
4861,ts89361,SHOW,2020,27,"5,3",563.0,"14,62","7,4","scifi, action, fantasy, animation",genres.1,scifi
4862,tm466832,MOVIE,2019,103,"6,5",2780.0,"12,777","6,8","action, animation, family, fantasy",genres.1,action
4863,ts214861,SHOW,2019,25,"5,2",2615.0,"20,083","7,3","comedy, horror, reality, scifi",genres.1,comedy
4864,tm945435,MOVIE,2020,47,"6,6",131.0,"2,367",10,"animation, comedy, family, action",genres.1,animation
4865,tm835512,MOVIE,2019,45,6,201.0,"5,229","5,9","comedy, family, animation, action",genres.1,comedy
4866,ts89895,SHOW,2019,6,"6,4",249.0,"8,062","8,2","comedy, family, fantasy, animation",genres.1,comedy
4867,tm234980,MOVIE,2020,101,"5,4",357.0,"4,007",5,"comedy, romance, fantasy, action",genres.1,comedy
4868,tm853113,MOVIE,2020,59,"6,1",15.0,"0,959",2,"family, fantasy, animation, action",genres.1,family
4869,ts234501,SHOW,2020,8,"7,1",61.0,"2,003",10,"fantasy, animation, comedy, family",genres.1,fantasy
4870,tm370144,MOVIE,2021,113,"7,6",100787.0,"60,224",8,"animation, comedy, family, scifi",genres.1,animation
4871,tm404856,MOVIE,2021,117,"6,3",255356.0,"390,768","6,8","comedy, crime, thriller, action",genres.1,comedy
4872,ts311985,SHOW,2021,28,"7,6",15137.0,"40,604","8,2","comedy, fantasy, scifi, animation",genres.1,comedy
4873,tm983723,MOVIE,2021,140,"7,8",4416.0,"7,71","7,2","documentation, music, comedy, history",genres.1,documentation
4874,tm1046026,MOVIE,2021,113,"6,9",19706.0,"79,627","6,7","comedy, thriller, horror, action",genres.1,comedy
4875,ts255037,SHOW,2021,27,"5,8",9500.0,"25,489","7,9","action, scifi, horror, animation",genres.1,action
4876,tm1046264,MOVIE,2021,118,"6,4",21511.0,"22,456","5,9","action, thriller, crime, fantasy",genres.1,action
4877,tm1027081,MOVIE,2021,121,"6,1",44006.0,"65,137","7,1","fantasy, horror, thriller, action",genres.1,fantasy
4878,tm1151272,MOVIE,2022,162,"6,8",19332.0,"21,561","5,5","thriller, comedy, crime, action",genres.1,thriller
4879,ts255486,SHOW,2021,24,"6,5",1612.0,"33,642","7,3","scifi, animation, action, thriller",genres.1,scifi
4880,ts315144,SHOW,2022,0,,,"5,349","8,3","animation, family, action, comedy",genres.1,animation
4881,tm1020073,MOVIE,2021,107,"4,4",40788.0,"109,493","5,6","scifi, comedy, fantasy, action",genres.1,scifi
4882,ts255779,SHOW,2021,23,"7,2",344.0,"1,4","8,8","fantasy, animation, comedy, family",genres.1,fantasy
4883,tm983270,MOVIE,2021,116,"5,4",41562.0,"114,758","6,4","scifi, thriller, action, fantasy",genres.1,scifi
4884,tm1038355,MOVIE,2021,110,"5,3",8276.0,"185,487","6,7","comedy, action, crime, thriller",genres.1,comedy
4885,tm998033,MOVIE,2021,150,"7,6",14590.0,"3,183","6,8","thriller, comedy, crime, action",genres.1,thriller
4886,tm1102151,MOVIE,2021,80,"5,5",800.0,"47,933","5,8","animation, action, fantasy, thriller",genres.1,animation
4887,tm1043290,MOVIE,2021,88,"6,5",2054.0,"10,305","6,4","crime, history, thriller, documentation",genres.1,crime
4888,ts270807,SHOW,2021,61,"7,3",538.0,"8,788","7,6","scifi, comedy, fantasy, romance",genres.1,scifi
4889,ts316965,SHOW,2021,28,"4,7",223.0,"5,089",8,"animation, comedy, family, fantasy",genres.1,animation
4890,ts258321,SHOW,2021,28,"6,4",131.0,"7,998",7,"animation, comedy, family, music",genres.1,animation
4891,ts307981,SHOW,2021,26,"6,2",338.0,"17,563","6,8","scifi, family, fantasy, comedy",genres.1,scifi
4892,ts288545,SHOW,2021,5,"3,4",674.0,"2,522",8,"family, music, animation, comedy",genres.1,family
4893,tm1013111,MOVIE,2021,102,"5,7",1483.0,"44,986","6,3","comedy, romance, family, fantasy",genres.1,comedy
4894,tm1001267,MOVIE,2021,104,"6,2",3948.0,"68,203","7,2","fantasy, comedy, family, animation",genres.1,fantasy
4895,ts229537,SHOW,2021,15,"6,6",38.0,"2,749",,"comedy, family, action, animation",genres.1,comedy
4896,tm1068632,MOVIE,2021,91,"5,1",1165.0,"61,671","6,2","thriller, action, crime, sport",genres.1,thriller
4897,ts317709,SHOW,2021,13,"6,3",314.0,"3,679","6,7","animation, comedy, fantasy, action",genres.1,animation
4898,tm462311,MOVIE,2022,89,"5,6",938.0,"27,541",7,"comedy, animation, family, european",genres.1,comedy
4899,tm1107850,MOVIE,2021,24,"6,6",35.0,"50,639",4,"fantasy, family, animation, comedy",genres.1,fantasy
4900,ts22082,SHOW,1982,51,"6,9",33760.0,"44,378","7,5","action, scifi, crime, drama",genres.1,action
4901,tm10739,MOVIE,1995,97,"5,6",71062.0,"11,747","5,7","scifi, thriller, action, drama",genres.1,scifi
4902,tm12499,MOVIE,1995,114,"5,9",66127.0,"11,838",6,"thriller, action, crime, drama",genres.1,thriller
4903,tm56033,MOVIE,1998,94,7,21382.0,"7,89","6,8","thriller, european, crime, drama",genres.1,thriller
4904,tm62385,MOVIE,1999,177,"6,2",8454.0,"4,91",6,"fantasy, romance, family, drama",genres.1,fantasy
4905,tm105329,MOVIE,2002,117,"7,7",263212.0,"17,73","7,4","thriller, documentation, crime, drama",genres.1,thriller
4906,tm102337,MOVIE,2010,95,"5,2",99192.0,"46,304","5,5","horror, thriller, crime, drama",genres.1,horror
4907,ts26322,SHOW,2008,30,8,14307.0,"28,197","8,5","animation, romance, comedy, drama",genres.1,animation
4908,ts3666,SHOW,2007,25,"7,9",863.0,"11,511","8,1","scifi, animation, comedy, drama",genres.1,scifi
4909,tm65839,MOVIE,2007,100,"7,2",4849.0,"4,321","6,7","thriller, european, crime, drama",genres.1,thriller
4910,tm92977,MOVIE,2010,115,"7,3",10415.0,"5,089","6,3","comedy, thriller, romance, drama",genres.1,comedy
4911,tm49865,MOVIE,2008,99,"7,6",11241.0,"4,538","6,9","thriller, action, crime, drama",genres.1,thriller
4912,tm142153,MOVIE,2009,100,"5,5",302.0,"2,167","6,3","thriller, action, crime, drama",genres.1,thriller
4913,ts21580,SHOW,2012,53,"8,3",34362.0,"32,776","7,8","western, action, crime, drama",genres.1,western
4914,tm158304,MOVIE,2011,106,"6,8",300074.0,"26,205","6,6","thriller, scifi, action, drama",genres.1,thriller
4915,tm40319,MOVIE,2012,131,"6,4",129199.0,"16,038","6,4","thriller, action, crime, drama",genres.1,thriller
4916,tm160361,MOVIE,2011,89,"6,3",8222.0,"24,928","7,1","comedy, family, romance, drama",genres.1,comedy
4917,tm57610,MOVIE,2012,149,"7,3",41752.0,"9,306","6,8","thriller, crime, fantasy, drama",genres.1,thriller
4918,tm180532,MOVIE,2011,126,"7,3",8414.0,"2,735","6,4","action, crime, thriller, drama",genres.1,action
4919,tm44615,MOVIE,2012,140,"6,4",5411.0,"4,247","6,2","comedy, family, sport, drama",genres.1,comedy
4920,tm143227,MOVIE,2013,104,"7,4",154049.0,"17,267","7,3","comedy, music, romance, drama",genres.1,comedy
4921,tm186161,MOVIE,2013,143,"5,3",11059.0,"4,795","5,7","action, comedy, crime, drama",genres.1,action
4922,ts53664,SHOW,2015,40,"8,3",25239.0,"22,242","7,5","war, thriller, action, drama",genres.1,war
4923,ts41913,SHOW,2016,18,"7,5",13625.0,"13,548","7,2","scifi, fantasy, thriller, drama",genres.1,scifi
4924,tm233465,MOVIE,2016,96,"4,3",23588.0,"22,899","5,2","thriller, fantasy, horror, drama",genres.1,thriller
4925,tm140843,MOVIE,2015,116,"6,5",98127.0,"24,934","6,4","scifi, thriller, action, drama",genres.1,scifi
4926,tm219173,MOVIE,2016,93,"5,6",7860.0,"20,41","5,9","thriller, action, crime, drama",genres.1,thriller
4927,tm66466,MOVIE,2016,103,"7,2",18681.0,"6,966","6,6","thriller, crime, action, drama",genres.1,thriller
4928,tm246485,MOVIE,2016,120,"7,5",3310.0,"3,343","6,7","horror, thriller, crime, drama",genres.1,horror
4929,tm224255,MOVIE,2015,107,"7,1",1395.0,"1,168","6,7","thriller, action, crime, drama",genres.1,thriller
4930,tm375681,MOVIE,2016,90,"5,2",697.0,"3,625","5,7","action, thriller, crime, drama",genres.1,action
4931,tm203056,MOVIE,2015,108,"6,2",5031.0,"4,02","5,7","comedy, fantasy, romance, drama",genres.1,comedy
4932,tm239091,MOVIE,2017,164,8,539864.0,"61,861","7,5","scifi, thriller, action, drama",genres.1,scifi
4933,tm318206,MOVIE,2018,140,7,107701.0,"55,531","6,7","thriller, action, crime, drama",genres.1,thriller
4934,ts54102,SHOW,2018,52,"7,9",162018.0,"59,428","7,8","scifi, thriller, action, drama",genres.1,scifi
4935,ts58133,SHOW,2017,43,"8,1",57459.0,"39,681","7,7","documentation, crime, thriller, drama",genres.1,documentation
4936,ts39015,SHOW,2017,47,"7,8",59239.0,"33,836","7,3","action, family, comedy, drama",genres.1,action
4937,tm414285,MOVIE,2018,91,"6,8",18165.0,"10,083","6,4","crime, documentation, thriller, drama",genres.1,crime
4938,tm244332,MOVIE,2018,109,"6,4",21843.0,"12,841","6,3","thriller, action, crime, drama",genres.1,thriller
4939,ts84904,SHOW,2018,42,"6,8",7727.0,"13,616","6,8","scifi, fantasy, crime, drama",genres.1,scifi
4940,tm299677,MOVIE,2018,125,"5,6",36500.0,"13,295","5,3","thriller, horror, action, drama",genres.1,thriller
4941,tm449070,MOVIE,2018,90,"7,1",123377.0,"14,353","6,8","scifi, thriller, fantasy, drama",genres.1,scifi
4942,tm139545,MOVIE,2018,120,"6,2",25223.0,"12,155","6,2","crime, thriller, action, drama",genres.1,crime
4943,tm317566,MOVIE,2017,80,"6,4",24468.0,"13,772","6,3","horror, thriller, crime, drama",genres.1,horror
4944,ts77755,SHOW,2017,24,"6,1",862.0,"3,907","7,3","action, scifi, thriller, drama",genres.1,action
4945,tm320255,MOVIE,2017,130,"7,6",20430.0,"18,912",8,"thriller, comedy, crime, drama",genres.1,thriller
4946,ts80959,SHOW,2018,50,"8,6",85088.0,"11,75","8,1","action, thriller, crime, drama",genres.1,action
4947,tm420656,MOVIE,2018,89,"4,2",7248.0,"19,743","5,3","action, thriller, crime, drama",genres.1,action
4948,ts80617,SHOW,2018,43,"6,5",34396.0,"32,642","7,4","action, scifi, fantasy, drama",genres.1,action
