,id,type,release_year,runtime,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,countries,Country_NR,Country
2274,tm151927,MOVIE,2014,122,"6,9",10656.0,"3,899","7,1",IN,production_countries.1,IN
2275,tm175812,MOVIE,2013,144,8,55489.0,"7,378","7,3",IN,production_countries.1,IN
2276,tm181550,MOVIE,2013,160,"4,6",7127.0,"5,104","5,5",IN,production_countries.1,IN
2277,tm158692,MOVIE,2013,104,"6,8",1069.0,"2,275","6,2",IN,production_countries.1,IN
2278,tm160034,MOVIE,2014,133,6,12757.0,"7,415","6,4",IN,production_countries.1,IN
2279,tm183805,MOVIE,2013,137,"5,8",5019.0,"4,011","5,5",IN,production_countries.1,IN
2280,tm159094,MOVIE,2014,161,"6,5",1081.0,"2,361","6,4",IN,production_countries.1,IN
2281,tm184511,MOVIE,2013,133,"6,2",2565.0,"3,296","5,6",IN,production_countries.1,IN
2282,tm181092,MOVIE,2013,150,"5,3",16302.0,"5,768","5,6",IN,production_countries.1,IN
2283,tm183002,MOVIE,2013,130,"7,7",24319.0,"5,821","6,6",IN,production_countries.1,IN
2284,tm167107,MOVIE,2013,142,"6,7",3978.0,"2,657","6,8",IN,production_countries.1,IN
2285,tm143299,MOVIE,2014,114,"5,8",3888.0,"4,258","5,8",IN,production_countries.1,IN
2286,tm175753,MOVIE,2013,120,"5,4",5121.0,"3,114","4,5",IN,production_countries.1,IN
2287,tm167342,MOVIE,2013,152,"5,9",5127.0,"3,416","6,2",IN,production_countries.1,IN
2288,tm169054,MOVIE,2013,130,"7,3",1007.0,"3,356",8,IN,production_countries.1,IN
2289,tm176900,MOVIE,2013,125,"5,1",28.0,"2,587","5,7",IN,production_countries.1,IN
2290,tm179248,MOVIE,2013,136,"4,5",515.0,"2,639","4,9",IN,production_countries.1,IN
2291,tm158546,MOVIE,2014,141,"6,1",4280.0,"3,002","6,6",IN,production_countries.1,IN
2292,tm157062,MOVIE,2014,170,"5,3",5018.0,"3,939","5,9",IN,production_countries.1,IN
2293,tm171891,MOVIE,2013,150,"1,7",8550.0,"0,6","3,3",IN,production_countries.1,IN
2294,tm242276,MOVIE,2014,116,"7,2",160.0,"1,579",7,IN,production_countries.1,IN
2295,tm187118,MOVIE,2013,98,"5,2",210.0,"1,931","5,5",IN,production_countries.1,IN
2296,tm159296,MOVIE,2014,139,"3,9",745.0,"2,731","4,4",IN,production_countries.1,IN
2297,tm186408,MOVIE,2013,110,"5,6",407.0,"2,367","6,5",IN,production_countries.1,IN
2298,tm146144,MOVIE,2014,121,"5,5",2310.0,"2,862","5,9",IN,production_countries.1,IN
2299,tm147908,MOVIE,2014,124,"5,5",260.0,"2,385",6,IN,production_countries.1,IN
2300,tm150962,MOVIE,2014,120,"5,7",354.0,"1,118","6,3",IN,production_countries.1,IN
2301,tm177224,MOVIE,2013,150,"4,9",3838.0,"3,931","6,1",IN,production_countries.1,IN
2302,tm180738,MOVIE,2013,107,"2,6",374.0,"1,586","3,7",IN,production_countries.1,IN
2303,tm157286,MOVIE,2014,107,"6,9",874.0,"2,165","6,7",IN,production_countries.1,IN
2304,tm157783,MOVIE,2014,112,"3,8",118.0,"1,636","4,7",IN,production_countries.1,IN
2305,tm610571,MOVIE,2014,132,"7,4",10.0,,,IN,production_countries.1,IN
2306,tm175364,MOVIE,2013,67,"7,1",33.0,"1,077","6,2",IN,production_countries.1,IN
2307,tm529733,MOVIE,2013,63,"8,6",6.0,,,IN,production_countries.1,IN
2308,tm138280,MOVIE,2014,147,"6,1",458.0,"1,719","5,4",IN,production_countries.1,IN
2309,tm137002,MOVIE,2015,159,8,117333.0,"51,091","7,5",IN,production_countries.1,IN
2310,tm245671,MOVIE,2016,161,"8,4",180247.0,"14,572",8,IN,production_countries.1,IN
2311,tm218052,MOVIE,2015,163,"8,2",79075.0,"7,871","7,8",IN,production_countries.1,IN
2312,tm200454,MOVIE,2015,139,"7,5",5722.0,"4,122","6,8",IN,production_countries.1,IN
2313,tm233344,MOVIE,2016,132,"7,7",25792.0,"9,091",7,IN,production_countries.1,IN
2314,tm244915,MOVIE,2016,133,"5,3",8826.0,"13,824","6,4",IN,production_countries.1,IN
2315,tm193388,MOVIE,2015,106,"7,9",3893.0,"2,514","7,5",IN,production_countries.1,IN
2316,tm201365,MOVIE,2015,156,"6,4",12886.0,"4,823","6,6",IN,production_countries.1,IN
2317,tm272854,MOVIE,2016,123,"6,2",5501.0,"8,386","6,5",IN,production_countries.1,IN
2318,tm211478,MOVIE,2015,139,"7,4",26790.0,"7,836","6,6",IN,production_countries.1,IN
2319,tm240162,MOVIE,2016,148,"7,8",29819.0,"7,815","7,2",IN,production_countries.1,IN
2320,tm197503,MOVIE,2015,141,7,6199.0,"5,296","6,2",IN,production_countries.1,IN
2321,tm241998,MOVIE,2016,155,"5,6",11595.0,"6,358","6,5",IN,production_countries.1,IN
2322,tm227042,MOVIE,2015,164,"4,4",21487.0,"6,712","5,8",IN,production_countries.1,IN
2323,tm233843,MOVIE,2015,159,"7,3",14968.0,"4,232",7,IN,production_countries.1,IN
2324,tm239739,MOVIE,2016,134,"7,4",14380.0,"8,674","7,1",IN,production_countries.1,IN
2325,tm219699,MOVIE,2015,136,"5,9",9145.0,"3,704","5,6",IN,production_countries.1,IN
2326,tm321785,MOVIE,2016,109,"6,6",1212.0,"2,331","7,1",IN,production_countries.1,IN
2327,tm219817,MOVIE,2015,132,"8,1",34659.0,"7,577","7,5",IN,production_countries.1,IN
2328,tm208628,MOVIE,2015,170,7,17149.0,"7,728","6,8",IN,production_countries.1,IN
2329,tm66466,MOVIE,2016,103,"7,2",18681.0,"6,966","6,6",IN,production_countries.1,IN
2330,tm232930,MOVIE,2016,124,"1,9",4341.0,"3,768","3,1",IN,production_countries.1,IN
2331,tm215911,MOVIE,2015,90,"2,8",825.0,"2,932","2,9",IN,production_countries.1,IN
2332,tm208713,MOVIE,2015,130,"7,2",24676.0,"6,772","7,2",IN,production_countries.1,IN
2333,tm340927,MOVIE,2016,109,"6,8",157.0,"1,903",9,IN,production_countries.1,IN
2334,tm233015,MOVIE,2016,131,"5,4",4787.0,"3,791","5,8",IN,production_countries.1,IN
2335,tm245293,MOVIE,2016,119,"7,8",1649.0,"1,682",7,IN,production_countries.1,IN
2336,tm207668,MOVIE,2015,154,"5,4",6258.0,"5,018","5,6",IN,production_countries.1,IN
2337,tm233366,MOVIE,2016,136,"7,3",12816.0,"8,131","6,9",IN,production_countries.1,IN
2338,tm246485,MOVIE,2016,120,"7,5",3310.0,"3,343","6,7",IN,production_countries.1,IN
2339,tm247444,MOVIE,2016,140,"6,6",328.0,"2,098",8,IN,production_countries.1,IN
2340,tm227044,MOVIE,2015,144,"3,6",5612.0,"5,132","4,9",IN,production_countries.1,IN
2341,tm138584,MOVIE,2015,157,"5,6",1910.0,"1,792",6,IN,production_countries.1,IN
2342,tm155382,MOVIE,2015,105,"5,1",699.0,"1,487","5,7",IN,production_countries.1,IN
2343,tm217986,MOVIE,2015,135,"4,5",1273.0,"2,835","6,4",IN,production_countries.1,IN
2344,tm201855,MOVIE,2015,138,"4,7",3137.0,"2,601","5,6",IN,production_countries.1,IN
2345,tm134052,MOVIE,2015,98,"6,6",1463.0,"4,514","5,8",IN,production_countries.1,IN
2346,tm242906,MOVIE,2016,101,"5,5",30.0,"2,48","7,8",IN,production_countries.1,IN
2347,tm211424,MOVIE,2015,129,"6,3",2237.0,"2,129","6,8",IN,production_countries.1,IN
2348,tm540757,MOVIE,2016,110,"6,6",88.0,"1,384",,IN,production_countries.1,IN
2349,tm245042,MOVIE,2016,112,"7,6",1479.0,"1,584","6,1",IN,production_countries.1,IN
2350,tm246810,MOVIE,2016,112,"2,7",282.0,"1,729","3,8",IN,production_countries.1,IN
2351,tm421382,MOVIE,2016,113,"6,2",33.0,"0,653",,IN,production_countries.1,IN
2352,tm234735,MOVIE,2015,98,6,399.0,"1,229","7,3",IN,production_countries.1,IN
2353,tm221953,MOVIE,2017,168,"8,2",91560.0,"36,891","7,3",IN,production_countries.1,IN
2354,tm423373,MOVIE,2018,139,"8,2",88359.0,"8,457","7,7",IN,production_countries.1,IN
2355,tm365824,MOVIE,2018,152,"5,2",27208.0,"7,585","5,3",IN,production_countries.1,IN
2356,tm320817,MOVIE,2017,169,"8,1",32573.0,"6,017","7,2",IN,production_countries.1,IN
2357,tm371952,MOVIE,2018,164,7,18453.0,"5,833",6,IN,production_countries.1,IN
2358,tm417317,MOVIE,2018,155,"7,7",8587.0,"3,874",8,IN,production_countries.1,IN
2359,tm419496,MOVIE,2018,120,"6,4",10725.0,"6,439","6,2",IN,production_countries.1,IN
2360,tm232464,MOVIE,2017,143,"6,7",43835.0,"9,757","6,7",IN,production_countries.1,IN
2361,tm307761,MOVIE,2017,155,"7,2",20675.0,"6,442",7,IN,production_countries.1,IN
2362,tm422715,MOVIE,2018,128,"7,6",32814.0,"6,664",7,IN,production_countries.1,IN
2363,tm313712,MOVIE,2017,147,"7,2",10320.0,"9,564","7,2",IN,production_countries.1,IN
2364,tm244287,MOVIE,2017,135,"4,6",7090.0,"9,482","6,5",IN,production_countries.1,IN
2365,tm307776,MOVIE,2017,150,"7,9",24046.0,"8,308","7,5",IN,production_countries.1,IN
2366,tm368441,MOVIE,2018,132,7,922.0,"1,444","5,6",IN,production_countries.1,IN
2367,tm340587,MOVIE,2017,107,"7,2",12095.0,"7,49",7,IN,production_countries.1,IN
2368,tm321073,MOVIE,2017,150,"3,6",10517.0,"7,453","5,8",IN,production_countries.1,IN
2369,tm327708,MOVIE,2017,123,"7,5",23011.0,"9,807","6,8",IN,production_countries.1,IN
2370,tm138667,MOVIE,2017,150,"7,5",1605.0,"3,484","6,6",IN,production_countries.1,IN
2371,tm368729,MOVIE,2018,95,"5,6",282.0,"1,781","5,5",IN,production_countries.1,IN
2372,tm244196,MOVIE,2017,167,"5,7",4690.0,"4,633",6,IN,production_countries.1,IN
2373,tm307751,MOVIE,2017,144,5,20501.0,"8,116","6,5",IN,production_countries.1,IN
2374,tm464542,MOVIE,2018,107,"7,6",8051.0,"2,269",5,IN,production_countries.1,IN
2375,tm445456,MOVIE,2018,91,"6,7",2411.0,"11,157","7,7",IN,production_countries.1,IN
2376,tm317491,MOVIE,2017,145,"6,3",10230.0,"2,871","5,3",IN,production_countries.1,IN
2377,tm421748,MOVIE,2018,120,"7,9",2817.0,"2,241",7,IN,production_countries.1,IN
2378,tm307774,MOVIE,2017,180,"6,4",10092.0,"6,253",6,IN,production_countries.1,IN
2379,tm326704,MOVIE,2018,129,"7,6",23771.0,"5,997",7,IN,production_countries.1,IN
2380,tm439854,MOVIE,2018,140,"6,5",5270.0,"2,84","6,4",IN,production_countries.1,IN
2381,tm353247,MOVIE,2017,125,"7,1",8203.0,"3,629","7,2",IN,production_countries.1,IN
2382,tm307843,MOVIE,2017,132,8,5901.0,"3,172","7,3",IN,production_countries.1,IN
2383,tm319310,MOVIE,2017,134,"6,4",3064.0,"3,241",6,IN,production_countries.1,IN
2384,tm538868,MOVIE,2017,127,"6,6",123.0,"0,6",8,IN,production_countries.1,IN
2385,tm409456,MOVIE,2018,112,"7,3",4222.0,"4,908","7,7",IN,production_countries.1,IN
2386,tm413418,MOVIE,2018,96,"8,2",479.0,"0,718",,IN,production_countries.1,IN
2387,tm445255,MOVIE,2018,140,"8,1",3037.0,"1,758","7,3",IN,production_countries.1,IN
2388,tm350116,MOVIE,2017,136,"2,2",475.0,"2,913",7,IN,production_countries.1,IN
2389,tm372969,MOVIE,2018,133,"7,2",8187.0,"6,683","6,7",IN,production_countries.1,IN
2390,tm307767,MOVIE,2017,136,5,4783.0,"3,054","5,8",IN,production_countries.1,IN
2391,tm372061,MOVIE,2018,123,"8,2",4159.0,"4,255","7,1",IN,production_countries.1,IN
2392,tm445153,MOVIE,2018,131,"7,6",4304.0,"4,269","6,8",IN,production_countries.1,IN
2393,tm432327,MOVIE,2018,152,9,6562.0,"2,096","7,6",IN,production_countries.1,IN
2394,tm431928,MOVIE,2018,129,"5,7",1815.0,"1,769","6,5",IN,production_countries.1,IN
2395,tm320144,MOVIE,2017,99,"5,7",92.0,"2,53","5,3",IN,production_countries.1,IN
2396,tm363181,MOVIE,2017,39,"3,9",25.0,"2,474","7,7",IN,production_countries.1,IN
2397,tm309115,MOVIE,2017,147,"6,2",6712.0,"5,584","5,8",IN,production_countries.1,IN
2398,tm369433,MOVIE,2018,115,"7,8",4967.0,"2,596",7,IN,production_countries.1,IN
2399,tm313424,MOVIE,2018,140,"7,9",25269.0,"9,062","7,4",IN,production_countries.1,IN
2400,tm360945,MOVIE,2018,131,"7,4",5103.0,"2,69","7,5",IN,production_countries.1,IN
2401,tm432313,MOVIE,2018,182,8,1073.0,"1,847",7,IN,production_countries.1,IN
2402,tm326089,MOVIE,2017,156,"5,6",3906.0,"4,208","6,2",IN,production_countries.1,IN
2403,tm430748,MOVIE,2018,130,"6,9",809.0,"1,63","6,5",IN,production_countries.1,IN
2404,tm345225,MOVIE,2017,107,"6,5",2191.0,"2,288",5,IN,production_countries.1,IN
2405,tm443537,MOVIE,2018,159,"8,5",1071.0,"1,486",,IN,production_countries.1,IN
2406,tm469399,MOVIE,2018,101,"6,2",684.0,"2,281",6,IN,production_countries.1,IN
2407,tm347060,MOVIE,2017,128,"5,5",1541.0,"1,645","5,4",IN,production_countries.1,IN
2408,tm327619,MOVIE,2017,62,"4,3",330.0,"2,401","4,6",IN,production_countries.1,IN
2409,tm442354,MOVIE,2018,110,"5,9",65.0,"1,178",7,IN,production_countries.1,IN
2410,tm363878,MOVIE,2018,157,"5,2",4671.0,"6,455","5,5",IN,production_countries.1,IN
2411,tm374395,MOVIE,2018,161,6,258.0,"1,411","4,8",IN,production_countries.1,IN
2412,tm369315,MOVIE,2018,105,"3,4",1004.0,"2,785","4,2",IN,production_countries.1,IN
2413,tm153164,MOVIE,2017,140,"6,6",1032.0,"2,088","7,1",IN,production_countries.1,IN
2414,tm244277,MOVIE,2017,125,"7,4",1725.0,"2,594","7,1",IN,production_countries.1,IN
2415,tm814861,MOVIE,2018,108,"5,6",274.0,"1,384",6,IN,production_countries.1,IN
2416,tm411508,MOVIE,2017,132,"5,9",83.0,"1,134",2,IN,production_countries.1,IN
2417,tm456983,MOVIE,2018,134,"5,6",362.0,"1,291",5,IN,production_countries.1,IN
2418,tm404569,MOVIE,2017,126,"6,8",121.0,"0,893",6,IN,production_countries.1,IN
2419,tm411649,MOVIE,2017,134,"5,7",48.0,"0,932",,IN,production_countries.1,IN
2420,tm244310,MOVIE,2018,122,"8,6",1810.0,"2,764","7,4",IN,production_countries.1,IN
2421,tm358370,MOVIE,2017,117,"7,3",933.0,"1,418","8,2",IN,production_countries.1,IN
2422,tm336084,MOVIE,2018,134,"6,3",307.0,"2,334","4,9",IN,production_countries.1,IN
2423,tm450769,MOVIE,2018,116,"7,2",316.0,"1,208","7,2",IN,production_countries.1,IN
2424,tm420789,MOVIE,2018,91,"5,7",278.0,"1,852","6,1",IN,production_countries.1,IN
2425,tm312738,MOVIE,2017,140,"6,5",275.0,"1,14","9,3",IN,production_countries.1,IN
2426,tm242887,MOVIE,2018,128,"4,2",64.0,"1,638","4,3",IN,production_countries.1,IN
2427,tm367613,MOVIE,2018,122,"5,1",234.0,"1,4","4,7",IN,production_countries.1,IN
2428,tm430281,MOVIE,2018,128,"7,9",320.0,"1,22",9,IN,production_countries.1,IN
2429,tm309251,MOVIE,2017,118,"6,4",144.0,"1,262",7,IN,production_countries.1,IN
2430,tm449262,MOVIE,2018,90,"5,4",904.0,"3,931","5,3",IN,production_countries.1,IN
2431,tm426994,MOVIE,2018,100,7,3759.0,"1,758","5,3",IN,production_countries.1,IN
2432,tm246330,MOVIE,2017,150,"6,3",285.0,"1,814","6,5",IN,production_countries.1,IN
2433,tm481189,MOVIE,2018,160,"7,2",52.0,"2,095","7,5",IN,production_countries.1,IN
2434,tm332572,MOVIE,2017,122,"6,3",491.0,"1,08","5,4",IN,production_countries.1,IN
2435,tm919864,MOVIE,2020,128,"7,1",2471.0,"4,042","6,9",IN,production_countries.1,IN
2436,tm844250,MOVIE,2020,165,"7,5",14839.0,"7,608","6,7",IN,production_countries.1,IN
2437,tm848443,MOVIE,2020,156,5,3130.0,"4,537","5,9",IN,production_countries.1,IN
2438,tm898773,MOVIE,2020,94,"6,5",11654.0,"42,753","6,8",IN,production_countries.1,IN
2439,tm886214,MOVIE,2020,106,"5,3",19630.0,"6,754","6,4",IN,production_countries.1,IN
2440,tm973704,MOVIE,2020,171,"7,7",3679.0,"3,527","7,7",IN,production_countries.1,IN
2441,tm857051,MOVIE,2020,134,"6,8",4813.0,"3,854","6,5",IN,production_countries.1,IN
2442,tm847805,MOVIE,2020,150,"7,6",37528.0,"8,817","7,4",IN,production_countries.1,IN
2443,tm483602,MOVIE,2020,135,"6,6",10149.0,"4,267","7,3",IN,production_countries.1,IN
2444,tm849323,MOVIE,2020,118,"3,3",15026.0,"3,035","4,3",IN,production_countries.1,IN
2445,tm919920,MOVIE,2020,98,"6,6",613.0,"2,697","6,1",IN,production_countries.1,IN
2446,tm477006,MOVIE,2020,134,"6,2",4075.0,"3,7","4,6",IN,production_countries.1,IN
2447,tm940566,MOVIE,2020,90,"3,5",1207.0,"4,465","4,8",IN,production_countries.1,IN
2448,tm851912,MOVIE,2020,112,"5,6",34423.0,"5,553","7,4",IN,production_countries.1,IN
2449,tm926528,MOVIE,2020,108,"6,9",14048.0,"6,136","7,3",IN,production_countries.1,IN
2450,tm483511,MOVIE,2020,103,"3,6",935.0,"2,996","6,6",IN,production_countries.1,IN
2451,tm935388,MOVIE,2020,125,"5,7",4699.0,"3,162","6,4",IN,production_countries.1,IN
2452,tm933826,MOVIE,2020,115,"6,8",7390.0,"3,879",7,IN,production_countries.1,IN
2453,tm854454,MOVIE,2020,145,"6,9",2721.0,"3,128",7,IN,production_countries.1,IN
2454,tm849102,MOVIE,2020,129,"4,6",1492.0,"2,165",,IN,production_countries.1,IN
2455,tm946277,MOVIE,2020,91,7,1485.0,"1,512","5,9",IN,production_countries.1,IN
2456,tm976632,MOVIE,2020,115,3,6075.0,"1,445","4,4",IN,production_countries.1,IN
2457,tm918043,MOVIE,2020,149,"7,3",17570.0,"5,138","7,2",IN,production_countries.1,IN
2458,tm859143,MOVIE,2020,132,7,17828.0,"1,825","7,6",IN,production_countries.1,IN
2459,tm837690,MOVIE,2020,97,"7,2",1532.0,"2,193",8,IN,production_countries.1,IN
2460,tm893874,MOVIE,2020,114,"5,7",5333.0,"2,882","6,7",IN,production_countries.1,IN
2461,tm863611,MOVIE,2020,113,"7,5",3212.0,,,IN,production_countries.1,IN
2462,tm484173,MOVIE,2020,131,"6,2",353.0,"4,036","5,8",IN,production_countries.1,IN
2463,tm949905,MOVIE,2020,120,"3,2",316.0,,,IN,production_countries.1,IN
2464,tm881984,MOVIE,2020,111,"5,8",1433.0,"2,97",6,IN,production_countries.1,IN
2465,tm921416,MOVIE,2020,98,"5,8",5571.0,"3,639","5,6",IN,production_countries.1,IN
2466,tm851499,MOVIE,2020,75,"7,7",1232.0,"4,731","8,3",IN,production_countries.1,IN
2467,tm908128,MOVIE,2020,111,7,6732.0,"1,839","5,3",IN,production_countries.1,IN
2468,tm854786,MOVIE,2020,117,"7,5",1312.0,"8,378","7,7",IN,production_countries.1,IN
2469,tm885948,MOVIE,2020,72,"7,2",948.0,"1,854","6,1",IN,production_countries.1,IN
2470,tm852775,MOVIE,2020,72,7,250.0,"2,099","6,7",IN,production_countries.1,IN
2471,tm922407,MOVIE,2020,129,"6,4",1538.0,"2,537","5,6",IN,production_countries.1,IN
2472,tm373452,MOVIE,2020,162,"7,7",6647.0,"3,926","6,8",IN,production_countries.1,IN
2473,tm924556,MOVIE,2020,110,"4,7",1235.0,"3,039","3,6",IN,production_countries.1,IN
2474,tm894241,MOVIE,2020,67,"6,2",987.0,"2,77","6,9",IN,production_countries.1,IN
2475,tm857461,MOVIE,2022,157,7,44045.0,"48,715","7,7",IN,production_countries.1,IN
2476,tm1000619,MOVIE,2022,138,"6,9",21328.0,"9,77","5,4",IN,production_countries.1,IN
2477,tm1151272,MOVIE,2022,162,"6,8",19332.0,"21,561","5,5",IN,production_countries.1,IN
2478,tm1138870,MOVIE,2022,147,"7,3",15032.0,"5,185","7,3",IN,production_countries.1,IN
2479,tm473502,MOVIE,2021,163,"7,4",23781.0,"5,625","6,8",IN,production_countries.1,IN
2480,tm1025493,MOVIE,2022,125,8,13140.0,"8,133","5,7",IN,production_countries.1,IN
2481,tm1183542,MOVIE,2022,129,"6,7",321.0,"4,614",8,IN,production_countries.1,IN
2482,tm1086874,MOVIE,2021,158,"8,1",24681.0,"73,084","7,2",IN,production_countries.1,IN
2483,tm1127479,MOVIE,2022,112,"6,7",952.0,"4,071","6,4",IN,production_countries.1,IN
2484,tm960924,MOVIE,2021,125,"6,4",150.0,,,IN,production_countries.1,IN
2485,tm813372,MOVIE,2022,151,"7,2",9968.0,,,IN,production_countries.1,IN
2486,tm1031976,MOVIE,2021,104,"7,5",39620.0,"84,164","7,3",IN,production_countries.1,IN
2487,tm949382,MOVIE,2022,131,"5,1",4170.0,"356,051","6,3",IN,production_countries.1,IN
2488,tm466544,MOVIE,2021,145,"6,5",75199.0,"118,206","5,8",IN,production_countries.1,IN
2489,tm998033,MOVIE,2021,150,"7,6",14590.0,"3,183","6,8",IN,production_countries.1,IN
2490,tm1143258,MOVIE,2022,149,"6,1",2759.0,"3,979","5,8",IN,production_countries.1,IN
2491,tm990835,MOVIE,2021,128,"4,4",14348.0,"27,939","5,9",IN,production_countries.1,IN
2492,tm1115392,MOVIE,2021,157,"7,9",10903.0,"3,932","7,3",IN,production_countries.1,IN
2493,tm963023,MOVIE,2021,117,"6,9",12303.0,"5,849","7,2",IN,production_countries.1,IN
2494,tm1022912,MOVIE,2021,151,"6,5",2672.0,"2,124","6,6",IN,production_countries.1,IN
2495,tm867681,MOVIE,2021,135,7,25771.0,"13,416","6,3",IN,production_countries.1,IN
2496,tm1150727,MOVIE,2022,54,"6,9",3950.0,"2,298","7,8",IN,production_countries.1,IN
2497,tm876997,MOVIE,2021,170,"6,4",3125.0,"5,054","5,7",IN,production_countries.1,IN
2498,tm1001095,MOVIE,2021,134,"4,4",9912.0,"2,615","4,9",IN,production_countries.1,IN
2499,tm1027639,MOVIE,2021,163,"4,6",9400.0,"6,2","7,4",IN,production_countries.1,IN
2500,tm1109843,MOVIE,2021,141,"7,4",17141.0,"2,824","5,2",IN,production_countries.1,IN
2501,tm1025318,MOVIE,2021,142,"6,7",5620.0,"8,167","6,8",IN,production_countries.1,IN
2502,tm1033803,MOVIE,2021,58,"4,2",1327.0,"6,116","6,1",IN,production_countries.1,IN
2503,tm1142245,MOVIE,2021,115,"7,5",1265.0,"1,393","7,7",IN,production_countries.1,IN
2504,tm869475,MOVIE,2021,114,"6,9",9133.0,"3,229","7,1",IN,production_countries.1,IN
2505,tm1039168,MOVIE,2021,98,8,2416.0,"2,638","7,4",IN,production_countries.1,IN
2506,tm1028026,MOVIE,2021,91,"5,8",3021.0,"4,449","5,7",IN,production_countries.1,IN
2507,tm1019865,MOVIE,2021,122,"6,2",2248.0,"5,085","5,9",IN,production_countries.1,IN
2508,tm1024062,MOVIE,2021,124,"8,1",6780.0,"4,151","7,6",IN,production_countries.1,IN
2509,tm1030241,MOVIE,2021,155,"7,4",11582.0,"3,829",6,IN,production_countries.1,IN
2510,tm1073555,MOVIE,2021,127,"7,2",1473.0,"3,082","7,7",IN,production_countries.1,IN
2511,tm855340,MOVIE,2021,153,"5,9",30439.0,"5,557","5,8",IN,production_countries.1,IN
2512,tm1110241,MOVIE,2021,148,"5,4",1462.0,"2,122","5,3",IN,production_countries.1,IN
2513,tm1067260,MOVIE,2021,145,"5,4",1566.0,"3,215","6,9",IN,production_countries.1,IN
2514,tm886193,MOVIE,2021,144,"3,4",777.0,"2,434",5,IN,production_countries.1,IN
2515,tm987730,MOVIE,2021,95,"6,2",2888.0,"4,288",7,IN,production_countries.1,IN
2516,tm988613,MOVIE,2021,123,"4,8",1744.0,"4,103","6,7",IN,production_countries.1,IN
2517,tm1036797,MOVIE,2021,139,"4,3",4496.0,"10,424","7,3",IN,production_countries.1,IN
2518,tm1027177,MOVIE,2021,112,"5,6",262.0,"1,447","5,6",IN,production_countries.1,IN
2519,tm1091284,MOVIE,2021,110,"5,5",853.0,"9,082","6,5",IN,production_countries.1,IN
2520,tm1004011,MOVIE,2021,107,"2,2",950.0,"2,911",4,IN,production_countries.1,IN
2521,tm69778,MOVIE,1979,100,"7,6",30277.0,"14,008","7,5",JP,production_countries.1,JP
2522,tm125985,MOVIE,1981,133,"7,2",1242.0,"12,744","7,2",JP,production_countries.1,JP
2523,tm40103,MOVIE,1988,120,"7,3",1649.0,"8,356","6,8",JP,production_countries.1,JP
2524,tm49037,MOVIE,1982,144,"7,7",1210.0,"11,448","7,5",JP,production_countries.1,JP
2525,ts21223,SHOW,1997,22,"7,6",172.0,"138,135","7,6",JP,production_countries.1,JP
2526,ts20339,SHOW,1999,23,"8,8",112586.0,"105,955","8,8",JP,production_countries.1,JP
2527,ts34435,SHOW,1998,25,"8,9",112887.0,"34,769","8,5",JP,production_countries.1,JP
2528,ts20983,SHOW,1995,24,"8,5",64727.0,"51,993","8,6",JP,production_countries.1,JP
2529,ts25252,SHOW,1998,22,"7,2",20888.0,"75,438","7,3",JP,production_countries.1,JP
2530,ts21034,SHOW,2000,25,"7,9",15823.0,"149,742","8,6",JP,production_countries.1,JP
2531,tm190835,MOVIE,1997,87,8,51938.0,"36,756","8,4",JP,production_countries.1,JP
2532,ts22286,SHOW,1998,25,8,4936.0,"53,714","8,7",JP,production_countries.1,JP
2533,ts32186,SHOW,2003,21,"6,1",4577.0,"104,486","7,5",JP,production_countries.1,JP
2534,ts11313,SHOW,2006,24,9,302147.0,"104,037","8,7",JP,production_countries.1,JP
2535,ts20305,SHOW,2002,23,"8,4",93980.0,"362,73","8,4",JP,production_countries.1,JP
2536,ts35155,SHOW,2007,24,"8,3",17024.0,"22,238","8,2",JP,production_countries.1,JP
