id;type;release_year;runtime;imdb_score;imdb_votes;tmdb_popularity;tmdb_score;countries;production_countries.1;production_countries.2;production_countries.3;production_countries.4;production_countries.5;production_countries.6;production_countries.7
ts251061;SHOW;2020;21;7,7;80;11,535;9,5;CN;CN;;;;;;
tm854876;MOVIE;2020;90;6,1;2593;22,705;7;IT;IT;;;;;;
tm931330;MOVIE;2020;79;7,5;6319;12,662;8,4;KR;KR;;;;;;
ts105608;SHOW;2020;41;5,6;542;10,317;7,1;AR;AR;;;;;;
tm1005077;MOVIE;2020;106;5,6;25;;;;;;;;;;
tm944631;MOVIE;2020;109;8,1;1641;14,257;9;MX;MX;;;;;;
ts269157;SHOW;2020;49;7;2298;3,169;7,3;FR;FR;;;;;;
tm849407;MOVIE;2020;113;6,4;8221;18,018;7;DE;DE;;;;;;
tm946604;MOVIE;2020;94;5,9;1773;7,027;5,9;AT;AT;;;;;;
ts254817;SHOW;2020;43;7,3;1394;6,519;7,6;DE;DE;;;;;;
tm998899;MOVIE;2020;142;6,4;616;3,454;7,1;CM;CM;;;;;;
tm975765;MOVIE;2020;89;8,5;1472;4,911;8,8;BR;BR;;;;;;
ts254537;SHOW;2020;45;7,6;3552;13,579;7,4;BR;BR;;;;;;
tm918962;MOVIE;2020;89;4,9;1706;25,413;6,2;CA;CA;;;;;;
tm927926;MOVIE;2020;102;5,7;1058;12,061;7,6;MX;MX;;;;;;
tm884616;MOVIE;2020;102;6,4;320;1,379;7,2;CL;CL;;;;;;
tm910999;MOVIE;2020;85;5,1;534;66,177;6,6;MX;MX;;;;;;
tm980097;MOVIE;2020;89;2,7;564;7,9;3,3;IT;IT;;;;;;
tm948607;MOVIE;2020;87;5,8;5296;9,562;6,3;CA;CA;;;;;;
tm849131;MOVIE;2020;90;3,4;3048;14,274;6,1;GB;GB;;;;;;
tm853910;MOVIE;2020;73;7,6;646;4,339;8,2;MX;MX;;;;;;
ts262037;SHOW;2020;11;7,3;125;;;KR;KR;;;;;;
ts270742;SHOW;2020;48;7,7;62;1,4;8,5;KR;KR;;;;;;
tm912415;MOVIE;2020;62;6,3;366;3,251;4,9;;;;;;;;
ts243189;SHOW;2020;3;8,3;30;;;;;;;;;;
tm819497;MOVIE;2020;80;3,8;533;5,891;5,5;DE;DE;;;;;;
tm937265;MOVIE;2020;111;5,8;1273;19,492;7,9;MX;MX;;;;;;
tm854682;MOVIE;2020;126;4,9;168;4,686;6,8;MX;MX;;;;;;
ts214462;SHOW;2020;46;6,6;172;7,958;10;CO;CO;;;;;;
tm912327;MOVIE;2020;89;5,1;635;87,644;7,3;KR;KR;;;;;;
tm901947;MOVIE;2020;123;7,2;2253;5,588;7,8;TW;TW;;;;;;
tm975398;MOVIE;2020;105;4,8;1359;10,138;4,5;DE;DE;;;;;;
ts269740;SHOW;2020;50;6,1;488;2,1;10;ZA;ZA;;;;;;
tm908529;MOVIE;2020;96;5,7;964;4,58;6,5;MX;MX;;;;;;
ts223982;SHOW;2020;20;2,5;148;2,834;2,8;FR;FR;;;;;;
tm938466;MOVIE;2020;60;5,2;445;3,678;4,4;NL;NL;;;;;;
tm957567;MOVIE;2020;59;6,4;415;2,379;6;DE;DE;;;;;;
ts226410;SHOW;2020;45;7,9;614;20,009;8,3;CN;CN;;;;;;
ts224906;SHOW;2020;45;7,6;201;33,708;7,7;CN;CN;;;;;;
tm946801;MOVIE;2020;101;6,7;4476;9,339;7,4;BR;BR;;;;;;
tm945435;MOVIE;2020;47;6,6;131;2,367;10;;;;;;;;
ts262228;SHOW;2020;13;7;13;0,715;;;;;;;;;
tm965408;MOVIE;2020;57;6,2;23;;;;;;;;;;
tm919082;MOVIE;2020;72;6,2;177;9,947;6,7;GB;GB;;;;;;
tm866782;MOVIE;2020;90;5,6;4819;2,651;5,8;TR;TR;;;;;;
ts251072;SHOW;2020;55;6,4;62;6,24;6,7;TH;TH;;;;;;
tm918960;MOVIE;2020;45;5,9;81;3,944;7,6;CA;CA;;;;;;
tm977782;MOVIE;2020;87;7,1;316;6,107;7,9;CA;CA;;;;;;
tm849599;MOVIE;2020;84;5,1;320;2,167;6,5;AR;AR;;;;;;
tm981475;MOVIE;2020;119;6,2;196;1,93;6,6;ES;ES;;;;;;
ts237556;SHOW;2020;30;4,3;189;12,853;7;CO;CO;;;;;;
tm957792;MOVIE;2020;104;4,7;339;;;;;;;;;;
tm1013697;MOVIE;2020;140;3,8;118;4,007;3,8;NG;NG;;;;;;
tm863992;MOVIE;2020;68;6,8;202;2,584;7,4;ES;ES;;;;;;
ts251616;SHOW;2020;38;5,4;136;1,842;8,7;DE;DE;;;;;;
tm851862;MOVIE;2020;100;4;475;7,302;7,2;MX;MX;;;;;;
ts256297;SHOW;2020;70;5,9;157;5,266;9;TW;TW;;;;;;
tm943808;MOVIE;2020;94;7,1;650;2,258;8,1;AR;AR;;;;;;
tm877746;MOVIE;2020;125;5,6;1562;;;;;;;;;;
tm908777;MOVIE;2020;82;6,4;190;3,355;7,1;BR;BR;;;;;;
tm852728;MOVIE;2020;89;5,8;43;1,267;;ID;ID;;;;;;
tm918026;MOVIE;2020;64;6,4;504;3,111;6,5;;;;;;;;
tm822271;MOVIE;2020;101;6,2;438;2,768;5,3;ID;ID;;;;;;
tm923612;MOVIE;2020;106;6;155;2,113;5;JP;JP;;;;;;
tm234980;MOVIE;2020;101;5,4;357;4,007;5;TW;TW;;;;;;
ts238316;SHOW;2020;0;8,4;456;5,852;;;;;;;;;
tm929600;MOVIE;2020;63;6,9;194;2,765;8,4;BR;BR;;;;;;
ts266898;SHOW;2020;44;5,9;148;2,23;10;BR;BR;;;;;;
tm938333;MOVIE;2020;21;6,3;52;2,457;7,3;;;;;;;;
tm907872;MOVIE;2020;94;8,8;1036;2,437;;;;;;;;;
ts233367;SHOW;2020;39;6;130;1,86;8,5;ES;ES;;;;;;
tm824560;MOVIE;2020;94;5,8;172;1,731;7,3;NG;NG;;;;;;
tm946795;MOVIE;2020;151;6,1;958;6,216;7,4;NG;NG;;;;;;
tm918894;MOVIE;2020;94;6,4;3120;7,002;6,5;FR;FR;;;;;;
tm1020701;MOVIE;2020;82;7,2;54;1,598;8;MX;MX;;;;;;
tm862830;MOVIE;2020;107;4,4;1258;6,536;7,1;ZA;ZA;;;;;;
ts298837;SHOW;2020;13;3,4;6;;;;;;;;;;
tm851860;MOVIE;2020;51;6,2;139;1,505;7,5;MX;MX;;;;;;
tm976168;MOVIE;2020;15;7,1;18;1,174;;AU;AU;;;;;;
tm958984;MOVIE;2020;120;6,8;31;0,995;;;;;;;;;
tm474496;MOVIE;2020;100;3,8;468;7,962;7,5;CL;CL;;;;;;
tm1015303;MOVIE;2020;135;5,3;101;;;;;;;;;;
tm849871;MOVIE;2020;90;5,2;102;5,608;6,3;;;;;;;;
tm853485;MOVIE;2020;59;7,8;290;2,123;7,4;;;;;;;;
tm898285;MOVIE;2020;93;6,8;25;1,134;;;;;;;;;
tm853113;MOVIE;2020;59;6,1;15;0,959;2;;;;;;;;
tm927033;MOVIE;2020;23;6,8;22;1,719;10;CA;CA;;;;;;
tm839479;MOVIE;2020;100;6,7;366;5,084;7,6;PH;PH;;;;;;
ts233732;SHOW;2020;6;7,2;37;1,232;;;;;;;;;
tm996316;MOVIE;2020;110;7,2;50;1,259;5,5;;;;;;;;
tm977772;MOVIE;2020;93;6,7;99;1,336;6;;;;;;;;
tm981770;MOVIE;2020;83;3,2;139;5,818;6,7;;;;;;;;
tm1004219;MOVIE;2020;105;5,6;36;1,265;4;;;;;;;;
tm866495;MOVIE;2020;86;4,9;200;3,241;6,2;ID;ID;;;;;;
ts224261;SHOW;2020;35;5,7;100;3,934;10;DE;DE;;;;;;
ts225708;SHOW;2020;21;4,3;3074;1,4;10;SA;SA;;;;;;
tm912399;MOVIE;2020;86;4,6;92;4,311;5,8;FR;FR;;;;;;
tm1047951;MOVIE;2020;98;2,9;30;1,159;;NG;NG;;;;;;
tm947446;MOVIE;2020;105;4,9;155;2,447;5,5;PH;PH;;;;;;
tm984935;MOVIE;2020;65;7,6;296;1,71;7,7;;;;;;;;
tm1026240;MOVIE;2020;53;6,5;23;2,414;7;JP;JP;;;;;;
tm929614;MOVIE;2020;96;6,8;207;4,031;7,3;FR;FR;;;;;;
tm854261;MOVIE;2020;112;3,7;7453;4,08;3,5;TR;TR;;;;;;
tm937044;MOVIE;2020;100;6,7;118;4,684;7,1;FR;FR;;;;;;
tm883070;MOVIE;2020;77;5,9;196;2,744;8;SE;SE;;;;;;
tm1005937;MOVIE;2020;104;3,3;17;2,023;;NG;NG;;;;;;
tm830151;MOVIE;2020;121;7,4;1116;2,755;7,8;ID;ID;;;;;;
tm975616;MOVIE;2020;92;8,1;18;1,369;8,5;BR;BR;;;;;;
tm976797;MOVIE;2020;74;7,8;14;1,297;;;;;;;;;
ts268648;SHOW;2020;29;6,8;398;5,792;5,5;BR;BR;;;;;;
tm938434;MOVIE;2020;101;4,2;217;5,748;6,6;MY;MY;;;;;;
ts268997;SHOW;2020;40;6,4;182;3,412;10;TW;TW;;;;;;
ts221472;SHOW;2020;39;5,2;213;2,902;6,5;EG;EG;;;;;;
tm935941;MOVIE;2020;61;6,1;47;1,948;1;GB;GB;;;;;;
tm540277;MOVIE;2020;83;6,4;299;3,655;6,7;UY;UY;;;;;;
tm878495;MOVIE;2020;119;6,6;37;2,43;;;;;;;;;
tm935993;MOVIE;2020;122;7,1;1543;4,316;7,5;TW;TW;;;;;;
tm848444;MOVIE;2020;112;5,9;2233;3,765;6,2;SA;SA;;;;;;
tm980439;MOVIE;2020;25;5,9;39;16,249;5,8;;;;;;;;
tm846630;MOVIE;2020;115;6,3;189;3,027;7,4;ID;ID;;;;;;
tm983849;MOVIE;2020;50;6,5;256;1,151;6,8;;;;;;;;
tm878492;MOVIE;2020;114;7;54;1,776;10;NG;NG;;;;;;
tm925702;MOVIE;2020;104;6,6;201;2,604;5;SG;SG;;;;;;
tm1000551;MOVIE;2020;106;5,2;1536;5,519;7,7;NG;NG;;;;;;
tm944307;MOVIE;2020;123;8,4;1387;1,022;9,1;TR;TR;;;;;;
ts269280;SHOW;2020;51;5,6;491;6,273;8;ZA;ZA;;;;;;
tm873357;MOVIE;2020;117;7,7;700;;;;;;;;;;
ts255823;SHOW;2020;26;5,6;107;2,586;;PH;PH;;;;;;
ts241246;SHOW;2020;48;6,4;105;1,332;2;;;;;;;;
tm971819;MOVIE;2020;116;6,3;172;;;;;;;;;;
ts234505;SHOW;2020;51;6,2;126;1,968;7;FR;FR;;;;;;
ts236850;SHOW;2020;41;7,8;170;3,074;8,5;LB;LB;;;;;;
ts251607;SHOW;2020;4;3,6;18;1,497;10;;;;;;;;
tm873354;MOVIE;2020;93;6,7;130;;;;;;;;;;
tm898322;MOVIE;2020;120;6,8;62;1,475;;NG;NG;;;;;;
tm901961;MOVIE;2020;85;5,9;52;;;TH;TH;;;;;;
tm846354;MOVIE;2020;104;6,9;300;1,298;7,5;ID;ID;;;;;;
tm915354;MOVIE;2020;81;5,7;190;3,153;5,1;TW;TW;;;;;;
tm921230;MOVIE;2020;77;6,4;270;3,615;7;ID;ID;;;;;;
tm840236;MOVIE;2020;99;6,4;547;2,213;5,7;ID;ID;;;;;;
ts283159;SHOW;2020;23;5;16;3,298;;HK;HK;;;;;;
ts87466;SHOW;2019;25;8,7;88265;131,109;8,8;JP;JP;;;;;;
ts82915;SHOW;2019;52;8,3;251168;309,755;8,4;GB;GB;;;;;;
ts81007;SHOW;2019;28;8,5;124972;18,619;7,9;GB;GB;;;;;;
ts88613;SHOW;2019;38;8,6;36661;40,216;8,4;GB;GB;;;;;;
ts82361;SHOW;2019;24;6,8;2025;34,384;7,4;JP;JP;;;;;;
tm403709;MOVIE;2019;136;7,9;290643;31,056;7,8;GB;GB;;;;;;
ts284800;SHOW;2019;44;7,6;17992;15,499;7,5;GB;GB;;;;;;
ts55762;SHOW;2019;48;8,3;43760;63,579;8,4;KR;KR;;;;;;
ts84633;SHOW;2019;23;8,4;34730;56,8;8,9;JP;JP;;;;;;
tm824398;MOVIE;2019;94;7;207877;54,034;7;ES;ES;;;;;;
ts113842;SHOW;2019;58;7,8;13570;17,212;7,7;GB;GB;;;;;;
ts105825;SHOW;2019;46;7,1;13038;8,396;6,8;IS;IS;;;;;;
tm428856;MOVIE;2019;113;6,7;87891;18,208;6,7;AU;AU;;;;;;
ts219101;SHOW;2019;49;7,4;14518;23,254;7,7;FR;FR;;;;;;
ts105047;SHOW;2019;43;7,2;12456;51,377;7,3;RU;RU;;;;;;
ts222988;SHOW;2019;42;8,6;5210;5,101;7,7;AU;AU;;;;;;
ts215683;SHOW;2019;44;8,8;5963;52,565;9,1;CN;CN;;;;;;
ts85398;SHOW;2019;50;9,3;41386;14,33;8,8;GB;GB;;;;;;
ts129445;SHOW;2019;53;7,9;40535;14,528;7,6;FR;FR;;;;;;
ts286390;SHOW;2019;48;7,6;1711;98,052;8,4;ES;ES;;;;;;
ts216522;SHOW;2019;23;7,7;9440;72,782;8,7;JP;JP;;;;;;
ts88469;SHOW;2019;49;7,8;16773;20,899;8,1;BE;BE;;;;;;
ts105441;SHOW;2019;50;8,7;8508;7,826;8,6;GB;GB;;;;;;
ts220751;SHOW;2019;22;6,7;272;14,65;7,3;CA;CA;;;;;;
tm423666;MOVIE;2019;126;5,9;29840;22,655;6,4;CN;CN;;;;;;
tm423140;MOVIE;2019;90;6,5;15426;11,706;6,8;GB;GB;;;;;;
tm361998;MOVIE;2019;115;6,9;17236;17,436;7,6;FR;FR;;;;;;
tm418847;MOVIE;2019;91;5,3;43732;19,844;6;DE;DE;;;;;;
ts222835;SHOW;2019;38;6,5;1134;5,085;6,4;DE;DE;;;;;;
ts110703;SHOW;2019;57;6,4;1356;14,763;6,9;GB;GB;;;;;;
ts223344;SHOW;2019;45;7;21582;12,379;7,8;TR;TR;;;;;;
ts100116;SHOW;2019;25;7,1;2876;11,497;7,5;CA;CA;;;;;;
tm817709;MOVIE;2019;93;7,4;4552;6,099;6,7;GB;GB;;;;;;
ts89282;SHOW;2019;61;6,5;7371;24,546;7,7;ES;ES;;;;;;
ts116814;SHOW;2019;47;7,5;5005;14,21;7;BE;BE;;;;;;
tm469991;MOVIE;2019;81;7,5;31531;10,503;7,6;FR;FR;;;;;;
tm375883;MOVIE;2019;97;8,1;141480;31,229;8,3;ES;ES;;;;;;
ts88699;SHOW;2019;43;7,1;4105;9,248;7;CA;CA;;;;;;
tm460829;MOVIE;2019;112;6,5;2622;20,711;7,2;JP;JP;;;;;;
ts88262;SHOW;2019;50;6,6;3020;8,353;6,7;GB;GB;;;;;;
tm840438;MOVIE;2019;85;7,7;1815;3,244;7,4;;;;;;;;
tm828317;MOVIE;2019;85;7,6;14215;10,428;7,5;GB;GB;;;;;;
ts104840;SHOW;2019;60;7,5;2627;4,302;7,1;DE;DE;;;;;;
ts113506;SHOW;2019;45;7,3;8096;9,596;7,4;GB;GB;;;;;;
ts89744;SHOW;2019;32;7,9;30734;73,548;8,3;DE;DE;;;;;;
ts187541;SHOW;2019;80;8,2;7832;34,492;8,7;KR;KR;;;;;;
ts89075;SHOW;2019;74;7,7;3665;28,219;7,9;KR;KR;;;;;;
ts86978;SHOW;2019;23;6,5;585;1,802;9,7;ES;ES;;;;;;
ts215046;SHOW;2019;28;6,6;4355;8,731;6,8;LU;LU;;;;;;
ts189422;SHOW;2019;29;7,7;13670;13,653;7,3;NO;NO;;;;;;
ts88151;SHOW;2019;46;7,5;21077;13,813;7,3;SE;SE;;;;;;
ts87008;SHOW;2019;26;7,1;7251;8,437;7,2;GB;GB;;;;;;
ts89119;SHOW;2019;59;6,6;10286;7,645;6,8;GB;GB;;;;;;
tm370530;MOVIE;2019;98;7;3865;10,146;7,5;AU;AU;;;;;;
ts106015;SHOW;2019;24;8;4719;112,314;8,3;JP;JP;;;;;;
ts89832;SHOW;2019;61;7,1;2131;15,513;8,4;KR;KR;;;;;;
ts106126;SHOW;2019;50;7,6;4442;15,25;7,4;FR;FR;;;;;;
ts89747;SHOW;2019;45;6,8;7154;20,952;7;ES;ES;;;;;;
tm496648;MOVIE;2019;111;6,5;2563;11,439;7;FR;FR;;;;;;
tm451548;MOVIE;2019;123;6,5;1689;4,487;6,5;JP;JP;;;;;;
ts216493;SHOW;2019;51;7,7;6052;36,331;7,5;JP;JP;;;;;;
ts222606;SHOW;2019;80;7,7;129;2,334;9;KR;KR;;;;;;
ts101874;SHOW;2019;40;7,3;2481;8,108;6,8;CO;CO;;;;;;
ts86744;SHOW;2019;64;8;5034;45,274;8;KR;KR;;;;;;
ts89326;SHOW;2019;22;6,6;1164;3,536;6,5;KR;KR;;;;;;
tm833638;MOVIE;2019;151;6,3;2460;9,833;6,6;JP;JP;;;;;;
tm451078;MOVIE;2019;98;5,7;5384;145,611;6,7;JP;JP;;;;;;
ts91124;SHOW;2019;49;6,8;5262;132,183;8,5;KR;KR;;;;;;
ts89958;SHOW;2019;80;8,3;4200;27,955;7,9;KR;KR;;;;;;
tm461366;MOVIE;2019;104;6,2;10411;9,08;6,2;PL;PL;;;;;;
ts85480;SHOW;2019;23;7,8;1979;16,589;7,6;JP;JP;;;;;;
tm834291;MOVIE;2019;87;5,3;426;1,514;5;;;;;;;;
ts216474;SHOW;2019;50;7,2;3032;11,01;7,3;IT;IT;;;;;;
ts189405;SHOW;2019;50;7,6;1671;2,579;7,6;BR;BR;;;;;;
tm471922;MOVIE;2019;92;5,6;4911;17,807;5,6;FR;FR;;;;;;
tm818502;MOVIE;2019;101;7,2;6492;10,178;7,5;ES;ES;;;;;;
ts113637;SHOW;2019;61;7,1;2127;7,887;7,4;ES;ES;;;;;;
ts222367;SHOW;2019;49;6,2;2637;7,019;5,7;DE;DE;;;;;;
ts86927;SHOW;2019;63;7,7;3046;22,616;8,4;KR;KR;;;;;;
ts321758;SHOW;2019;61;8,2;7544;23,382;8,5;KR;KR;;;;;;
tm501222;MOVIE;2019;110;5,3;5251;10,409;5,6;ES;ES;;;;;;
ts221174;SHOW;2019;12;6,3;90;0,856;7,3;CN;CN;;;;;;
ts225716;SHOW;2019;47;7,4;3907;14,761;7,3;FR;FR;;;;;;
ts89048;SHOW;2019;52;7,5;2163;33,995;8,3;KR;KR;;;;;;
tm847629;MOVIE;2019;89;7,3;1467;5,667;7,7;GB;GB;;;;;;
ts103890;SHOW;2019;19;8,1;783;16,955;8,8;AU;AU;;;;;;
tm823488;MOVIE;2019;98;6,9;552;4,511;7;CA;CA;;;;;;
ts89291;SHOW;2019;46;6,7;1274;6,586;6,7;FR;FR;;;;;;
ts114080;SHOW;2019;48;6,3;987;7,699;6,6;FR;FR;;;;;;
tm447439;MOVIE;2019;118;7,8;12699;10,838;7,7;DE;DE;;;;;;
ts222933;SHOW;2019;60;7,4;2908;2,955;7,6;FR;FR;;;;;;
ts221363;SHOW;2019;44;7,7;5108;5,923;7,1;DE;DE;;;;;;
ts268592;SHOW;2019;0;5,7;156;1,112;;XX;XX;;;;;;
ts88471;SHOW;2019;57;7,8;3423;10,219;7,2;BR;BR;;;;;;
tm449594;MOVIE;2019;96;6,7;1054;7,768;6,6;FR;FR;;;;;;
tm457856;MOVIE;2019;74;7,2;2231;5,312;6,9;;;;;;;;
tm472411;MOVIE;2019;108;6,6;1146;6,579;7;AU;AU;;;;;;
ts88909;SHOW;2019;54;6,8;1975;9,155;7;GB;GB;;;;;;
ts222325;SHOW;2019;35;7,8;523;3,895;8,3;DE;DE;;;;;;
ts86928;SHOW;2019;75;8;880;14,408;8,7;KR;KR;;;;;;
ts90511;SHOW;2019;45;7,3;850;17,886;7,3;MX;MX;;;;;;
ts217891;SHOW;2019;25;4,5;1808;56,878;7,3;JP;JP;;;;;;
ts85619;SHOW;2019;45;6,5;1610;16,4;6,6;ES;ES;;;;;;
tm446581;MOVIE;2019;121;7,2;14605;8,001;7,8;BR;BR;;;;;;
ts106141;SHOW;2019;27;5,7;661;5,284;8,2;BR;BR;;;;;;
tm844513;MOVIE;2019;84;7;608;3,984;7,7;BR;BR;;;;;;
ts189629;SHOW;2019;62;7,6;569;2,934;6,6;AR;AR;;;;;;
ts222634;SHOW;2019;20;7,7;1956;5,34;7,6;BR;BR;;;;;;
tm970327;MOVIE;2019;113;7,5;29;;;;;;;;;;
ts216744;SHOW;2019;12;7,5;23;;;;;;;;;;
tm812998;MOVIE;2019;132;8,2;46939;52,412;8,3;TR;TR;;;;;;
tm897170;MOVIE;2019;98;5,6;2731;11,004;5,8;FR;FR;;;;;;
ts110637;SHOW;2019;52;6,5;1390;12,025;7,5;FR;FR;;;;;;
ts88744;SHOW;2019;8;7,6;1741;1,664;7,4;GB;GB;;;;;;
ts90995;SHOW;2019;178;7,5;514;2,227;8,7;MX;MX;;;;;;
ts93981;SHOW;2019;44;7,8;3210;44,736;7,6;MX;MX;;;;;;
ts102933;SHOW;2019;50;6,8;429;9,711;7,7;ES;ES;;;;;;
tm483420;MOVIE;2019;89;6,9;413;4,206;7,1;GB;GB;;;;;;
ts214280;SHOW;2019;45;6,4;1098;43,7;7,2;MX;MX;;;;;;
tm453903;MOVIE;2019;118;6,6;4593;13,29;7,4;ES;ES;;;;;;
tm811971;MOVIE;2019;61;7,8;2341;7,81;8,1;;;;;;;;
ts86946;SHOW;2019;42;5,8;3003;13,835;5,9;FR;FR;;;;;;
ts90645;SHOW;2019;68;6,8;554;6,727;7;ES;ES;;;;;;
ts90095;SHOW;2019;32;3,5;10043;6,461;6,5;JO;JO;;;;;;
tm434830;MOVIE;2019;106;7,5;2012;3,744;7,6;CA;CA;;;;;;
ts87224;SHOW;2019;40;6,3;2406;17,337;7,2;CO;CO;;;;;;
ts88271;SHOW;2019;12;7,6;592;9,752;8,3;CN;CN;;;;;;
ts90280;SHOW;2019;40;5,9;687;14,193;6,6;MX;MX;;;;;;
ts218277;SHOW;2019;45;7,3;1582;14,627;7,6;AR;AR;;;;;;
tm493175;MOVIE;2019;91;7,5;1692;7,756;7,5;GB;GB;;;;;;
ts104485;SHOW;2019;49;6,2;1241;22,162;7,2;TH;TH;;;;;;
tm458893;MOVIE;2019;109;4,8;8854;41,856;5,7;RO;RO;;;;;;
ts213544;SHOW;2019;41;8,2;1937;24,664;8,2;KR;KR;;;;;;
ts87320;SHOW;2019;22;7,6;688;7,985;8,8;CA;CA;;;;;;
tm453098;MOVIE;2019;122;6,2;3762;11,17;6,6;KR;KR;;;;;;
ts90356;SHOW;2019;46;7,4;691;7,264;7,2;JP;JP;;;;;;
tm813929;MOVIE;2019;145;6,2;52;2,447;5;NG;NG;;;;;;
ts256853;SHOW;2019;36;8,2;1042;22,822;8,9;CN;CN;;;;;;
ts105192;SHOW;2019;10;6,7;899;11,133;7,5;AU;AU;;;;;;
ts85451;SHOW;2019;57;7,2;497;2,761;6,9;ES;ES;;;;;;
ts89583;SHOW;2019;25;7,6;2854;17,146;7,3;CA;CA;;;;;;
tm502151;MOVIE;2019;93;5,3;1159;5,253;5,7;ES;ES;;;;;;
tm461159;MOVIE;2019;87;5,8;3187;11,564;6,7;CA;CA;;;;;;
tm454861;MOVIE;2019;89;7,2;102;3,074;6,6;MX;MX;;;;;;
ts87473;SHOW;2019;25;6,3;1378;31,425;8,1;JP;JP;;;;;;
tm467848;MOVIE;2019;106;6,1;3296;17,896;6,7;JP;JP;;;;;;
ts90902;SHOW;2019;72;7,9;1308;6,603;8,5;KR;KR;;;;;;
ts88821;SHOW;2019;45;7,3;560;15,664;7,9;CN;CN;;;;;;
tm816038;MOVIE;2019;90;7,4;4503;22,796;8,3;JP;JP;;;;;;
ts88133;SHOW;2019;43;7,2;1433;29,43;8,1;CN;CN;;;;;;
ts317497;SHOW;2019;30;6,5;2125;13,672;6,6;ES;ES;;;;;;
ts87361;SHOW;2019;44;6,2;615;2,522;8,3;AU;AU;;;;;;
ts104507;SHOW;2019;45;6,8;658;2,812;7;TW;TW;;;;;;
ts231260;SHOW;2019;36;7;18;;;;;;;;;;
tm843276;MOVIE;2019;93;6,5;778;12,506;7,8;AR;AR;;;;;;
ts221851;SHOW;2019;60;7;365;3,895;7,9;KR;KR;;;;;;
ts88552;SHOW;2019;40;6,7;606;23,687;9,3;AR;AR;;;;;;
ts91087;SHOW;2019;47;7,9;2503;11,031;8,4;KR;KR;;;;;;
ts88352;SHOW;2019;74;8,1;1201;5,067;8,4;KR;KR;;;;;;
tm452440;MOVIE;2019;94;4,5;1046;12,797;6,5;BR;BR;;;;;;
tm820116;MOVIE;2019;96;6,4;1509;17,115;7,1;FR;FR;;;;;;
ts89331;SHOW;2019;34;6,7;798;6,306;6,1;JP;JP;;;;;;
ts219422;SHOW;2019;55;8;2371;6,611;8,3;KR;KR;;;;;;
ts84639;SHOW;2019;22;5,9;598;7,336;7;JP;JP;;;;;;
ts191285;SHOW;2019;45;7,6;206;4,438;9,2;CN;CN;;;;;;
tm450095;MOVIE;2019;115;7,4;2647;8,463;7,4;JP;JP;;;;;;
tm452867;MOVIE;2019;127;6,3;2096;8,14;6,1;KR;KR;;;;;;
ts87372;SHOW;2019;24;6;610;20,071;6,9;JP;JP;;;;;;
tm454156;MOVIE;2019;94;6,2;3106;9,002;6,3;ES;ES;;;;;;
tm475430;MOVIE;2019;102;5,8;1527;11,773;7,7;CN;CN;;;;;;
tm494531;MOVIE;2019;99;7,2;3940;8,623;7,3;ES;ES;;;;;;
ts107963;SHOW;2019;46;6,7;972;;;;;;;;;;
tm674135;MOVIE;2019;115;7,1;5778;5,101;6,9;TR;TR;;;;;;
ts87698;SHOW;2019;51;7,8;422;1,833;8,8;ES;ES;;;;;;
ts87680;SHOW;2019;43;5,9;944;26,283;7,1;MX;MX;;;;;;
tm817087;MOVIE;2019;92;6,5;1503;17,846;6,9;IT;IT;;;;;;
tm484989;MOVIE;2019;99;4,5;3639;11,728;4,8;ES;ES;;;;;;
ts88937;SHOW;2019;43;6,6;956;2,08;6,5;ZA;ZA;;;;;;
ts101042;SHOW;2019;56;7,1;140;5,066;6,9;MX;MX;;;;;;
ts218367;SHOW;2019;30;4,9;188;2,343;10;AR;AR;;;;;;
ts90508;SHOW;2019;24;4,4;703;3,04;5,6;GB;GB;;;;;;
tm455410;MOVIE;2019;91;4,9;864;9,509;6,4;FR;FR;;;;;;
tm472766;MOVIE;2019;110;6,1;1501;7,335;6,6;BR;BR;;;;;;
tm469025;MOVIE;2019;54;7;221;16,661;8,6;;;;;;;;
ts89315;SHOW;2019;30;6,8;2809;4,471;5,3;FR;FR;;;;;;
tm823302;MOVIE;2019;90;6,8;532;3,049;6,8;BR;BR;;;;;;
ts103935;SHOW;2019;52;7,3;743;33,482;7,7;CO;CO;;;;;;
ts223084;SHOW;2019;56;5,6;360;3,59;6,6;TW;TW;;;;;;
ts100354;SHOW;2019;45;7,9;717;2,791;8,3;AR;AR;;;;;;
tm372035;MOVIE;2019;83;4,6;1410;7,875;4,3;FR;FR;;;;;;
ts89340;SHOW;2019;37;7,5;803;11,594;7,4;MX;MX;;;;;;
tm451584;MOVIE;2019;106;6,8;523;7,628;6;ID;ID;;;;;;
ts86365;SHOW;2019;12;8,3;1579;18,274;7,2;JP;JP;;;;;;
tm466832;MOVIE;2019;103;6,5;2780;12,777;6,8;JP;JP;;;;;;
ts218504;SHOW;2019;13;6,7;119;7,574;7;CA;CA;;;;;;
tm464527;MOVIE;2019;70;7;1353;3,65;6,9;;;;;;;;
ts89330;SHOW;2019;46;7,5;343;2,928;9;JP;JP;;;;;;
ts218776;SHOW;2019;34;6,9;247;1,802;10;;;;;;;;
tm818588;MOVIE;2019;90;5,2;1269;11,958;6,1;MX;MX;;;;;;
ts79695;SHOW;2019;44;6,7;1067;5,957;7,5;BR;BR;;;;;;
