id;type;release_year;runtime;genres;genres.1;genres.2;genres.3;genres.4;genres.5;genres.6;genres.7;genres.8;genres.9;imdb_score;imdb_votes;tmdb_popularity;tmdb_score
tm348073;MOVIE;2017;90;family;family;;;;;;;;;4,4;234;3,719;6
ts81485;SHOW;2018;23;family;family;;;;;;;;;6;116;2,161;8
tm363329;MOVIE;2017;86;romance;romance;;;;;;;;;4,3;5913;11,074;5,5
ts82500;SHOW;2018;24;animation;animation;;;;;;;;;7,6;93;4,358;8,5
tm376421;MOVIE;2017;124;action;action;;;;;;;;;7,1;396;4,613;7,7
tm558730;MOVIE;2018;90;family;family;;;;;;;;;5,9;395;5,224;8,2
ts229123;SHOW;2018;12;action;action;;;;;;;;;3,5;91;1,181;4
tm1068348;MOVIE;2017;99;thriller;thriller;;;;;;;;;3,5;11;1,4;
tm428483;MOVIE;2018;104;romance;romance;;;;;;;;;6,3;290;2,726;6,8
ts265844;SHOW;2018;68;;;;;;;;;;;9,6;7;;
tm430660;MOVIE;2018;104;horror;horror;;;;;;;;;6,3;1654;3,387;5,7
ts84985;SHOW;2018;22;animation;animation;;;;;;;;;6,6;92;7,167;8,3
ts74805;SHOW;2018;34;;;;;;;;;;;6,3;233;3,593;6,2
tm153164;MOVIE;2017;140;thriller;thriller;;;;;;;;;6,6;1032;2,088;7,1
tm420789;MOVIE;2018;91;thriller;thriller;;;;;;;;;5,7;278;1,852;6,1
ts80993;SHOW;2017;24;scifi;scifi;;;;;;;;;6,3;17;2,173;8
ts119730;SHOW;2018;11;animation;animation;;;;;;;;;8;38;;
tm332572;MOVIE;2017;122;thriller;thriller;;;;;;;;;6,3;491;1,08;5,4
ts78444;SHOW;2018;24;animation;animation;;;;;;;;;4,8;48;0,858;6
tm447963;MOVIE;2019;99;thriller;thriller;;;;;;;;;6,4;70860;20,986;6,7
tm425698;MOVIE;2019;94;thriller;thriller;;;;;;;;;5,8;5480;9,548;5,6
tm461829;MOVIE;2019;92;action;action;;;;;;;;;4,8;3171;27,891;5,4
ts187386;SHOW;2020;25;family;family;;;;;;;;;6,6;161;7,715;9
ts90511;SHOW;2019;45;crime;crime;;;;;;;;;7,3;850;17,886;7,3
ts90413;SHOW;2019;13;animation;animation;;;;;;;;;6,9;159;11,194;7
ts187070;SHOW;2019;26;family;family;;;;;;;;;6,6;498;23,821;7,1
tm849131;MOVIE;2020;90;action;action;;;;;;;;;3,4;3048;14,274;6,1
ts262037;SHOW;2020;11;animation;animation;;;;;;;;;7,3;125;;
tm453727;MOVIE;2019;86;thriller;thriller;;;;;;;;;4,5;1303;8,174;5,6
tm511991;MOVIE;2019;128;romance;romance;;;;;;;;;7,1;2254;3,004;7
tm871330;MOVIE;2020;90;family;family;;;;;;;;;4,6;504;5,552;6,5
ts262228;SHOW;2020;13;animation;animation;;;;;;;;;7;13;0,715;
tm849599;MOVIE;2020;84;thriller;thriller;;;;;;;;;5,1;320;2,167;6,5
tm957792;MOVIE;2020;104;horror;horror;;;;;;;;;4,7;339;;
ts89363;SHOW;2019;13;family;family;;;;;;;;;6,8;53;1,402;8
tm843958;MOVIE;2019;103;action;action;;;;;;;;;3,1;570;6,517;5,6
ts298837;SHOW;2020;13;animation;animation;;;;;;;;;3,4;6;;
tm836501;MOVIE;2019;24;animation;animation;;;;;;;;;5,9;37;1,431;5
tm958984;MOVIE;2020;120;thriller;thriller;;;;;;;;;6,8;31;0,995;
ts252695;SHOW;2020;7;family;family;;;;;;;;;5;160;3,193;8
tm825934;MOVIE;2019;23;animation;animation;;;;;;;;;6,2;29;3,101;6,3
tm886360;MOVIE;2020;81;family;family;;;;;;;;;4,3;229;2,479;6,7
tm1026240;MOVIE;2020;53;music;music;;;;;;;;;6,5;23;2,414;7
tm1005937;MOVIE;2020;104;thriller;thriller;;;;;;;;;3,3;17;2,023;
tm677904;MOVIE;2019;107;romance;romance;;;;;;;;;6,6;33;0,72;
tm464284;MOVIE;2019;108;action;action;;;;;;;;;5,1;193;1,532;5
ts215862;SHOW;2019;3;family;family;;;;;;;;;8;14;1,052;10
tm461907;MOVIE;2019;113;horror;horror;;;;;;;;;4,9;184;1,479;6,1
tm984204;MOVIE;2021;87;horror;horror;;;;;;;;;4,5;4248;80,344;5,5
ts272669;SHOW;2021;30;family;family;;;;;;;;;7,5;463;4,111;7
ts271726;SHOW;2021;24;animation;animation;;;;;;;;;7,2;179;6,394;8
tm1021689;MOVIE;2021;118;scifi;scifi;;;;;;;;;6,3;594;;
tm1104252;MOVIE;2021;31;horror;horror;;;;;;;;;4,3;394;75,943;5,2
tm1040337;MOVIE;2021;118;thriller;thriller;;;;;;;;;5;1935;32,441;5,7
tm1152224;MOVIE;2022;97;romance;romance;;;;;;;;;5,1;3436;90,856;6,8
tm975741;MOVIE;2021;72;animation;animation;;;;;;;;;6,5;126;2,825;5,7
tm1095880;MOVIE;2021;25;action;action;;;;;;;;;5,3;102;5,629;5,6
tm1027712;MOVIE;2021;91;romance;romance;;;;;;;;;5,3;2393;14,553;6,2
tm1028026;MOVIE;2021;91;thriller;thriller;;;;;;;;;5,8;3021;4,449;5,7
tm1055586;MOVIE;2021;87;thriller;thriller;;;;;;;;;4,4;215;;
tm1080114;MOVIE;2021;90;thriller;thriller;;;;;;;;;3,9;826;5,541;6,8
tm14491;MOVIE;1968;68;documentation;documentation;;;;;;;;;7,2;1117;2,419;6,5
tm259855;MOVIE;1979;74;documentation;documentation;;;;;;;;;6,2;43;0,6;5,3
tm259684;MOVIE;1980;93;documentation;documentation;;;;;;;;;7,8;75;1,4;5
tm320211;MOVIE;1994;63;documentation;documentation;;;;;;;;;6,4;589;2,809;6,4
tm25842;MOVIE;2006;225;documentation;documentation;;;;;;;;;8,7;312;2,821;6,5
tm144835;MOVIE;2009;94;documentation;documentation;;;;;;;;;7,4;880;3,644;8,1
ts98316;SHOW;2002;49;documentation;documentation;;;;;;;;;7,2;206;0,6;
tm368679;MOVIE;2004;141;documentation;documentation;;;;;;;;;8,4;373;1,951;7
ts27835;SHOW;2012;22;documentation;documentation;;;;;;;;;7,5;1462;7,08;9
tm630933;MOVIE;2011;58;documentation;documentation;;;;;;;;;6,6;97;1,095;
tm151716;MOVIE;2014;90;documentation;documentation;;;;;;;;;8,2;24845;10,13;7,8
tm172710;MOVIE;2013;162;documentation;documentation;;;;;;;;;6,9;7873;6,838;6,6
tm147518;MOVIE;2013;69;documentation;documentation;;;;;;;;;6,4;1299;10,181;6,9
tm236725;MOVIE;2014;84;documentation;documentation;;;;;;;;;7,1;2257;6,308;7,2
tm209037;MOVIE;2014;70;documentation;documentation;;;;;;;;;7,6;480;2,092;7,5
tm220594;MOVIE;2015;98;documentation;documentation;;;;;;;;;8,3;17710;11,354;8
ts35256;SHOW;2015;50;documentation;documentation;;;;;;;;;8,5;15176;16,397;7,9
tm225308;MOVIE;2016;104;documentation;documentation;;;;;;;;;7,2;8512;15,949;7,1
tm208903;MOVIE;2016;105;documentation;documentation;;;;;;;;;7,6;4349;10,672;7,5
ts54156;SHOW;2016;60;documentation;documentation;;;;;;;;;8,2;1723;2,151;8,5
tm214085;MOVIE;2015;95;documentation;documentation;;;;;;;;;7,4;2649;5,604;7,2
tm241314;MOVIE;2015;79;documentation;documentation;;;;;;;;;6,7;15656;10,028;6,6
tm193125;MOVIE;2015;84;documentation;documentation;;;;;;;;;6,1;17447;44,727;5,9
ts38512;SHOW;2016;53;documentation;documentation;;;;;;;;;7,6;43;4,669;7,5
tm239762;MOVIE;2016;115;documentation;documentation;;;;;;;;;6,7;4335;9,812;6,6
ts74917;SHOW;2016;27;documentation;documentation;;;;;;;;;5,7;433;3,205;6,5
ts74753;SHOW;2015;27;documentation;documentation;;;;;;;;;8,3;1905;5,48;7,9
ts55223;SHOW;2016;49;documentation;documentation;;;;;;;;;6,2;344;2,022;6
ts42260;SHOW;2016;60;documentation;documentation;;;;;;;;;7,3;2471;4,073;6,5
tm321189;MOVIE;2016;90;documentation;documentation;;;;;;;;;6,5;566;2,513;6,4
tm239769;MOVIE;2016;82;documentation;documentation;;;;;;;;;6,6;1358;5,041;6,5
tm234773;MOVIE;2015;98;documentation;documentation;;;;;;;;;7,4;1158;2,802;6,8
ts78442;SHOW;2016;29;documentation;documentation;;;;;;;;;6,8;583;2,274;7,8
ts91990;SHOW;2016;28;documentation;documentation;;;;;;;;;8,3;45;0,621;
tm278279;MOVIE;2016;69;documentation;documentation;;;;;;;;;6,7;543;1,67;7
tm533845;MOVIE;2016;29;documentation;documentation;;;;;;;;;6,1;39;1,225;7
tm286268;MOVIE;2016;56;documentation;documentation;;;;;;;;;5,2;117;2,578;3,7
tm247396;MOVIE;2015;28;documentation;documentation;;;;;;;;;6,6;32;1,258;7
tm232090;MOVIE;2015;82;documentation;documentation;;;;;;;;;5,4;473;2,688;5,7
ts77955;SHOW;2018;52;documentation;documentation;;;;;;;;;8,2;4420;7,234;7,5
ts87369;SHOW;2018;45;documentation;documentation;;;;;;;;;7,8;2732;21,89;8,1
ts81344;SHOW;2018;21;documentation;documentation;;;;;;;;;8;8831;12,859;7,7
tm363488;MOVIE;2018;98;documentation;documentation;;;;;;;;;7,6;14037;8,04;7,6
tm367065;MOVIE;2018;96;documentation;documentation;;;;;;;;;7,4;5020;9,789;7,6
ts84574;SHOW;2018;40;documentation;documentation;;;;;;;;;7,7;2419;2,923;8,4
ts55231;SHOW;2017;45;documentation;documentation;;;;;;;;;8,4;5306;14,406;8
ts85138;SHOW;2018;50;documentation;documentation;;;;;;;;;8;1269;2,44;8,3
tm351216;MOVIE;2017;92;documentation;documentation;;;;;;;;;7,4;2596;8,004;7
tm307910;MOVIE;2017;97;documentation;documentation;;;;;;;;;7,4;28911;11,913;7
ts77799;SHOW;2018;56;documentation;documentation;;;;;;;;;7,2;3675;7,357;7,4
tm308090;MOVIE;2017;95;documentation;documentation;;;;;;;;;6,5;1208;5,059;6,2
ts79045;SHOW;2018;51;documentation;documentation;;;;;;;;;7,8;3505;7,038;7,4
tm431347;MOVIE;2018;99;documentation;documentation;;;;;;;;;7,5;1281;7,687;7,5
ts81526;SHOW;2018;54;documentation;documentation;;;;;;;;;8,3;3105;4,656;8,1
ts56670;SHOW;2017;47;documentation;documentation;;;;;;;;;6,6;2168;11,357;7,3
ts86682;SHOW;2018;50;documentation;documentation;;;;;;;;;6,8;531;2,621;9
tm349529;MOVIE;2017;113;documentation;documentation;;;;;;;;;8,3;4715;8,738;7,7
tm408941;MOVIE;2018;79;documentation;documentation;;;;;;;;;6,9;1160;4,221;6,6
tm313487;MOVIE;2017;102;documentation;documentation;;;;;;;;;8;314;4,813;8
tm236659;MOVIE;2017;80;documentation;documentation;;;;;;;;;7,3;1436;5,166;7
tm404475;MOVIE;2018;100;documentation;documentation;;;;;;;;;7,6;2671;11,687;6,7
ts82559;SHOW;2018;26;documentation;documentation;;;;;;;;;6,6;797;3,17;6,4
tm313988;MOVIE;2017;105;documentation;documentation;;;;;;;;;7,2;2881;7,371;7,3
tm417440;MOVIE;2018;104;documentation;documentation;;;;;;;;;7,5;303;2,384;7,9
tm443186;MOVIE;2018;75;documentation;documentation;;;;;;;;;6,2;3333;5,547;6,7
tm313293;MOVIE;2017;90;documentation;documentation;;;;;;;;;5,5;1337;3,573;5,8
tm349138;MOVIE;2017;95;documentation;documentation;;;;;;;;;7;6482;9,06;7
tm376801;MOVIE;2018;104;documentation;documentation;;;;;;;;;6,3;2512;5,704;6,2
ts84597;SHOW;2018;42;documentation;documentation;;;;;;;;;7,6;806;5,053;6,9
tm270490;MOVIE;2017;76;documentation;documentation;;;;;;;;;6,7;743;4,303;6,8
tm313120;MOVIE;2017;93;documentation;documentation;;;;;;;;;8,1;5143;10,875;7,9
tm374216;MOVIE;2018;87;documentation;documentation;;;;;;;;;6,3;5048;13,958;6,6
ts84977;SHOW;2018;51;documentation;documentation;;;;;;;;;5,1;688;2,754;7,2
ts82424;SHOW;2017;42;documentation;documentation;;;;;;;;;6,2;322;7,62;6,5
ts76509;SHOW;2017;21;documentation;documentation;;;;;;;;;7,4;1883;29,563;7,3
tm425884;MOVIE;2018;98;documentation;documentation;;;;;;;;;7,4;4953;7,99;7,3
tm463806;MOVIE;2018;87;documentation;documentation;;;;;;;;;6,3;3287;11,611;6,5
tm410748;MOVIE;2018;92;documentation;documentation;;;;;;;;;6,6;2067;5,378;6,5
tm411358;MOVIE;2018;95;documentation;documentation;;;;;;;;;6,8;17034;6,288;5,9
ts55627;SHOW;2017;22;documentation;documentation;;;;;;;;;8,5;2641;3,258;7,9
ts78145;SHOW;2018;45;documentation;documentation;;;;;;;;;6,8;1305;11,678;7,7
ts83407;SHOW;2018;18;documentation;documentation;;;;;;;;;4,9;710;1,855;6
tm421776;MOVIE;2018;93;documentation;documentation;;;;;;;;;7;3730;8,205;6,8
ts95011;SHOW;2018;25;documentation;documentation;;;;;;;;;7,5;112;4,55;7
ts74765;SHOW;2017;0;documentation;documentation;;;;;;;;;8,6;900;2,385;7,7
ts92726;SHOW;2018;59;documentation;documentation;;;;;;;;;7,7;292;3,554;6,3
ts83070;SHOW;2018;47;documentation;documentation;;;;;;;;;6,6;517;11,615;6,2
tm355666;MOVIE;2017;73;documentation;documentation;;;;;;;;;6,8;3157;6,514;6,6
tm375007;MOVIE;2018;86;documentation;documentation;;;;;;;;;6,9;2196;11,455;7,9
ts78099;SHOW;2017;43;documentation;documentation;;;;;;;;;6,5;559;12,934;6,6
ts76245;SHOW;2017;55;documentation;documentation;;;;;;;;;6,8;1073;11,011;6,1
tm372610;MOVIE;2018;73;documentation;documentation;;;;;;;;;6,5;1031;3,147;6,5
tm365670;MOVIE;2017;76;documentation;documentation;;;;;;;;;6,1;515;10,436;8
tm428597;MOVIE;2018;88;documentation;documentation;;;;;;;;;5,5;124;2,389;6
tm476960;MOVIE;2018;76;documentation;documentation;;;;;;;;;8,1;210;;
tm324806;MOVIE;2017;91;documentation;documentation;;;;;;;;;6,7;903;15,712;6,7
tm373873;MOVIE;2018;98;documentation;documentation;;;;;;;;;7,3;332;3,849;8
tm348919;MOVIE;2017;47;documentation;documentation;;;;;;;;;6,1;172;1,155;7,2
tm364206;MOVIE;2018;81;documentation;documentation;;;;;;;;;7,1;245;1,77;6,7
tm413082;MOVIE;2018;90;documentation;documentation;;;;;;;;;6,7;714;6,523;6,6
tm363003;MOVIE;2018;96;documentation;documentation;;;;;;;;;7,2;1338;6,668;6,9
ts75491;SHOW;2017;58;documentation;documentation;;;;;;;;;6,6;368;3,458;6,3
tm295558;MOVIE;2017;82;documentation;documentation;;;;;;;;;7,6;251;1,599;7,2
tm492277;MOVIE;2018;88;documentation;documentation;;;;;;;;;7,3;111;1,678;8
tm320785;MOVIE;2017;97;documentation;documentation;;;;;;;;;6,5;989;5,021;6,6
tm315865;MOVIE;2017;100;documentation;documentation;;;;;;;;;7;688;2,196;7,3
ts83025;SHOW;2017;45;documentation;documentation;;;;;;;;;7,8;198;3,514;8
tm370430;MOVIE;2017;84;documentation;documentation;;;;;;;;;6;1502;5,251;6,6
tm407349;MOVIE;2018;91;documentation;documentation;;;;;;;;;6,6;5;0,738;5,8
tm461349;MOVIE;2018;69;documentation;documentation;;;;;;;;;7,3;333;2,044;5,5
ts83710;SHOW;2018;44;documentation;documentation;;;;;;;;;6,7;421;8,639;7,7
tm323300;MOVIE;2017;78;documentation;documentation;;;;;;;;;7,2;1531;6,826;7,3
tm351505;MOVIE;2017;100;documentation;documentation;;;;;;;;;6;35;1,785;8,8
ts101883;SHOW;2018;42;documentation;documentation;;;;;;;;;8,6;80;1,317;
tm404449;MOVIE;2018;80;documentation;documentation;;;;;;;;;7,4;204;5,503;6,6
ts119220;SHOW;2017;34;documentation;documentation;;;;;;;;;7,2;86;0,6;
tm423315;MOVIE;2017;74;documentation;documentation;;;;;;;;;6,5;126;1,16;5,5
ts97584;SHOW;2017;20;documentation;documentation;;;;;;;;;6,2;24;0,68;8
tm478654;MOVIE;2018;75;documentation;documentation;;;;;;;;;7,8;414;2,916;7,3
ts57116;SHOW;2017;28;documentation;documentation;;;;;;;;;6,5;289;1,659;7,6
ts80671;SHOW;2018;22;documentation;documentation;;;;;;;;;7,5;148;1,663;8,3
ts250172;SHOW;2017;0;documentation;documentation;;;;;;;;;7,4;8;0,6;
tm327926;MOVIE;2017;79;documentation;documentation;;;;;;;;;6,2;59;0,635;5
tm863808;MOVIE;2020;84;documentation;documentation;;;;;;;;;8,1;51232;19,276;8
tm502532;MOVIE;2019;81;documentation;documentation;;;;;;;;;7,4;7890;9,346;7,2
ts85398;SHOW;2019;50;documentation;documentation;;;;;;;;;9,3;41386;14,33;8,8
tm927480;MOVIE;2020;84;documentation;documentation;;;;;;;;;8,2;6607;9,895;8,1
tm853783;MOVIE;2020;83;documentation;documentation;;;;;;;;;9;31180;14,834;8,5
tm446176;MOVIE;2019;110;documentation;documentation;;;;;;;;;7,4;21415;13,07;7,2
tm498034;MOVIE;2020;86;documentation;documentation;;;;;;;;;6,7;5350;9,637;6,5
tm325325;MOVIE;2019;88;documentation;documentation;;;;;;;;;7,8;19708;12,707;7,4
ts219162;SHOW;2019;50;documentation;documentation;;;;;;;;;7,9;10776;7,648;7,6
ts219561;SHOW;2019;21;documentation;documentation;;;;;;;;;8;5230;7,127;7,8
ts91039;SHOW;2019;26;documentation;documentation;;;;;;;;;8,2;5025;14,612;7,8
ts223589;SHOW;2020;22;documentation;documentation;;;;;;;;;6,9;3177;30,704;6,6
tm845535;MOVIE;2020;86;documentation;documentation;;;;;;;;;6,7;2217;4,601;7,3
tm444247;MOVIE;2019;97;documentation;documentation;;;;;;;;;7,6;1507;6,284;6,3
tm977464;MOVIE;2020;110;documentation;documentation;;;;;;;;;6,9;18;4,108;
tm927286;MOVIE;2020;32;documentation;documentation;;;;;;;;;6,8;442;20,91;7,7
tm845437;MOVIE;2020;107;documentation;documentation;;;;;;;;;8,2;5301;12,967;8,2
tm890674;MOVIE;2020;89;documentation;documentation;;;;;;;;;6,8;6305;10,73;7,5
ts236725;SHOW;2020;50;documentation;documentation;;;;;;;;;8,7;2276;8,216;6,8
ts222917;SHOW;2019;40;documentation;documentation;;;;;;;;;6,4;2009;1,838;6,1
tm448767;MOVIE;2019;86;documentation;documentation;;;;;;;;;7,1;12418;8,591;7,4
ts256783;SHOW;2020;29;documentation;documentation;;;;;;;;;7,1;1379;15,129;5,8
tm823488;MOVIE;2019;98;documentation;documentation;;;;;;;;;6,9;552;4,511;7
ts218564;SHOW;2019;44;documentation;documentation;;;;;;;;;6,7;1045;4,356;8
tm878842;MOVIE;2020;99;documentation;documentation;;;;;;;;;6,6;2288;5,683;6,8
ts252341;SHOW;2020;45;documentation;documentation;;;;;;;;;7,8;981;2,73;7,7
tm931158;MOVIE;2020;74;documentation;documentation;;;;;;;;;7,8;196;3,759;7,4
ts222325;SHOW;2019;35;documentation;documentation;;;;;;;;;7,8;523;3,895;8,3
tm884369;MOVIE;2020;44;documentation;documentation;;;;;;;;;8,6;1357;2,699;8,8
ts314648;SHOW;2020;6;documentation;documentation;;;;;;;;;7,1;151;5,473;5,4
tm811971;MOVIE;2019;61;documentation;documentation;;;;;;;;;7,8;2341;7,81;8,1
ts88271;SHOW;2019;12;documentation;documentation;;;;;;;;;7,6;592;9,752;8,3
ts251512;SHOW;2020;62;documentation;documentation;;;;;;;;;7,4;1096;9,017;7
ts223456;SHOW;2020;49;documentation;documentation;;;;;;;;;6,3;2759;10,962;7
ts269442;SHOW;2020;50;documentation;documentation;;;;;;;;;8,5;1010;4,822;7,7
tm883441;MOVIE;2020;57;documentation;documentation;;;;;;;;;7,4;3419;47,62;7,5
ts89347;SHOW;2019;37;documentation;documentation;;;;;;;;;7,9;2712;3,764;7,9
tm845532;MOVIE;2020;96;documentation;documentation;;;;;;;;;7,3;3251;11,019;7,4
tm430106;MOVIE;2019;74;documentation;documentation;;;;;;;;;7,1;1867;7,162;7,5
ts236332;SHOW;2020;20;documentation;documentation;;;;;;;;;3,9;1459;19,898;5,9
ts254767;SHOW;2020;25;documentation;documentation;;;;;;;;;7,3;1139;4,348;7,4
tm464435;MOVIE;2019;97;documentation;documentation;;;;;;;;;7,1;1322;6,429;6,9
tm885845;MOVIE;2020;96;documentation;documentation;;;;;;;;;6,3;2693;9,003;7,1
tm882887;MOVIE;2020;92;documentation;documentation;;;;;;;;;7,2;1800;9,054;7,1
tm821164;MOVIE;2019;58;documentation;documentation;;;;;;;;;2,6;1627;5,545;5,8
tm879609;MOVIE;2019;50;documentation;documentation;;;;;;;;;6,7;772;10,036;6,5
ts218776;SHOW;2019;34;documentation;documentation;;;;;;;;;6,9;247;1,802;10
tm469432;MOVIE;2020;91;documentation;documentation;;;;;;;;;7,6;743;4,613;5
tm853910;MOVIE;2020;73;documentation;documentation;;;;;;;;;7,6;646;4,339;8,2
ts270742;SHOW;2020;48;documentation;documentation;;;;;;;;;7,7;62;1,4;8,5
tm825102;MOVIE;2019;63;documentation;documentation;;;;;;;;;8,4;1672;8,629;7,9
tm470252;MOVIE;2019;93;documentation;documentation;;;;;;;;;6,3;828;3,934;7,4
tm455981;MOVIE;2019;110;documentation;documentation;;;;;;;;;8,7;584;1,778;7,7
tm467116;MOVIE;2019;39;documentation;documentation;;;;;;;;;5;45;8,855;6,4
tm431810;MOVIE;2019;95;documentation;documentation;;;;;;;;;7,2;768;3,984;6,8
tm957903;MOVIE;2020;28;documentation;documentation;;;;;;;;;7,2;356;2,481;8,5
tm844208;MOVIE;2019;86;documentation;documentation;;;;;;;;;7,5;172;2,011;7,3
tm420181;MOVIE;2020;82;documentation;documentation;;;;;;;;;6,9;716;5,741;7,7
tm828326;MOVIE;2019;83;documentation;documentation;;;;;;;;;7,6;528;9,84;7,4
tm965408;MOVIE;2020;57;documentation;documentation;;;;;;;;;6,2;23;;
tm841239;MOVIE;2019;13;documentation;documentation;;;;;;;;;7,1;1356;2,744;7
ts221151;SHOW;2019;42;documentation;documentation;;;;;;;;;6,7;577;1,686;6
tm844978;MOVIE;2019;66;documentation;documentation;;;;;;;;;6,6;218;2,641;7
ts236769;SHOW;2020;23;documentation;documentation;;;;;;;;;7,6;2223;8,891;7,3
tm1020701;MOVIE;2020;82;documentation;documentation;;;;;;;;;7,2;54;1,598;8
tm920320;MOVIE;2020;93;documentation;documentation;;;;;;;;;7,8;208;1,551;7
tm823459;MOVIE;2019;84;documentation;documentation;;;;;;;;;6,5;215;2,792;5,9
tm853485;MOVIE;2020;59;documentation;documentation;;;;;;;;;7,8;290;2,123;7,4
tm898285;MOVIE;2020;93;documentation;documentation;;;;;;;;;6,8;25;1,134;
tm819016;MOVIE;2019;73;documentation;documentation;;;;;;;;;6,8;269;6,196;6,7
tm830833;MOVIE;2019;64;documentation;documentation;;;;;;;;;4,5;1972;6,254;5,6
tm824566;MOVIE;2019;75;documentation;documentation;;;;;;;;;7,5;29;0,649;
tm813075;MOVIE;2019;88;documentation;documentation;;;;;;;;;7,3;90;2,303;5,7
tm912399;MOVIE;2020;86;documentation;documentation;;;;;;;;;4,6;92;4,311;5,8
tm975616;MOVIE;2020;92;documentation;documentation;;;;;;;;;8,1;18;1,369;8,5
tm474618;MOVIE;2019;29;documentation;documentation;;;;;;;;;6,5;145;1,941;6,6
tm925702;MOVIE;2020;104;documentation;documentation;;;;;;;;;6,6;201;2,604;5
tm944307;MOVIE;2020;123;documentation;documentation;;;;;;;;;8,4;1387;1,022;9,1
tm530822;MOVIE;2019;82;documentation;documentation;;;;;;;;;7,5;58;1,818;7
tm1185367;MOVIE;2022;88;documentation;documentation;;;;;;;;;5,6;1184;10,804;5,7
tm1185374;MOVIE;2022;101;documentation;documentation;;;;;;;;;6,2;2233;205,417;6,3
tm937814;MOVIE;2021;92;documentation;documentation;;;;;;;;;8;7192;9,969;7,7
tm1185360;MOVIE;2022;128;documentation;documentation;;;;;;;;;7,3;3270;35,747;6,3
ts329699;SHOW;2022;66;documentation;documentation;;;;;;;;;7,7;1496;2,932;7,6
tm1138477;MOVIE;2022;89;documentation;documentation;;;;;;;;;7,4;9428;31,888;7,2
tm1048678;MOVIE;2021;102;documentation;documentation;;;;;;;;;7,9;19;1,4;
ts330425;SHOW;2022;51;documentation;documentation;;;;;;;;;4,7;64;6,073;7,3
ts282131;SHOW;2021;51;documentation;documentation;;;;;;;;;8,2;3090;3,813;7,6
ts314135;SHOW;2021;20;documentation;documentation;;;;;;;;;6,8;1255;3,794;7,2
ts315611;SHOW;2021;45;documentation;documentation;;;;;;;;;7,9;857;3,401;8,7
tm1096775;MOVIE;2021;118;documentation;documentation;;;;;;;;;7,2;1076;15,236;5,8
ts304053;SHOW;2021;50;documentation;documentation;;;;;;;;;7,9;1642;4,827;6,7
tm1079334;MOVIE;2021;92;documentation;documentation;;;;;;;;;6,9;5674;11,287;6,9
tm919880;MOVIE;2021;94;documentation;documentation;;;;;;;;;7,1;950;4,483;7,1
tm1018890;MOVIE;2021;80;documentation;documentation;;;;;;;;;8,1;29604;9,255;7,9
ts287294;SHOW;2021;23;documentation;documentation;;;;;;;;;6,9;2143;15,194;7,7
tm983658;MOVIE;2021;90;documentation;documentation;;;;;;;;;7,7;711;3,933;7,1
tm1084966;MOVIE;2021;80;documentation;documentation;;;;;;;;;6,9;873;;
tm888243;MOVIE;2021;101;documentation;documentation;;;;;;;;;6,5;2714;11,352;7
ts271593;SHOW;2021;34;documentation;documentation;;;;;;;;;6,7;1976;8,201;7
ts301196;SHOW;2021;43;documentation;documentation;;;;;;;;;5,5;1371;28,31;7,3
tm1171107;MOVIE;2022;78;documentation;documentation;;;;;;;;;7,5;551;75,026;6,4
tm1041543;MOVIE;2021;73;documentation;documentation;;;;;;;;;7,8;2534;10,217;7,5
tm1147890;MOVIE;2021;8;documentation;documentation;;;;;;;;;7;7;2,277;6,4
tm1002408;MOVIE;2021;89;documentation;documentation;;;;;;;;;7,7;888;2,16;7,3
ts282840;SHOW;2021;30;documentation;documentation;;;;;;;;;6,6;311;3,014;6,9
tm982887;MOVIE;2021;53;documentation;documentation;;;;;;;;;5,9;4027;10,169;6,5
tm983730;MOVIE;2021;101;documentation;documentation;;;;;;;;;7,7;307;3,404;8,3
ts325756;SHOW;2022;37;documentation;documentation;;;;;;;;;6,6;474;2,764;6
ts289364;SHOW;2021;32;documentation;documentation;;;;;;;;;6,3;266;4,257;6,3
tm902870;MOVIE;2021;93;documentation;documentation;;;;;;;;;7,8;258;2,839;7,3
tm1038857;MOVIE;2021;96;documentation;documentation;;;;;;;;;6,8;383;2,996;
ts288997;SHOW;2021;52;documentation;documentation;;;;;;;;;6,8;697;1,4;8,7
tm1040733;MOVIE;2021;84;documentation;documentation;;;;;;;;;8,6;124;2,31;
tm1172600;MOVIE;2022;92;documentation;documentation;;;;;;;;;7;796;43,999;6,1
tm989672;MOVIE;2021;14;documentation;documentation;;;;;;;;;6,9;577;14,162;7,9
tm942277;MOVIE;2021;52;documentation;documentation;;;;;;;;;7,2;361;4,318;7,6
tm985712;MOVIE;2021;112;documentation;documentation;;;;;;;;;5,3;634;15,881;6,9
tm1147172;MOVIE;2021;9;documentation;documentation;;;;;;;;;6,6;56;1,563;
ts314962;SHOW;2021;46;documentation;documentation;;;;;;;;;7,4;202;5,978;7,6
tm1099320;MOVIE;2021;113;documentation;documentation;;;;;;;;;5,4;252;9,258;5,2
ts307816;SHOW;2021;49;documentation;documentation;;;;;;;;;7,3;15;1,834;4
tm14350;MOVIE;1979;133;drama;drama;;;;;;;;;7,2;1689;1,736;6
tm200475;MOVIE;1975;110;drama;drama;;;;;;;;;6,5;106;1,104;7,3
tm344089;MOVIE;1971;153;drama;drama;;;;;;;;;6,2;137;0,732;7
tm111075;MOVIE;1986;89;drama;drama;;;;;;;;;8,1;392790;16,096;7,9
